Elapsed Time (s),CPU Usage (%),Memory (MB)
65.43,101.90,126.88
65.93,105.90,126.88
66.43,101.90,126.88
66.93,103.90,126.88
67.44,101.90,126.88
67.94,101.90,126.88
68.44,103.90,126.88
68.94,101.90,126.88
69.44,103.90,126.88
69.94,102.00,126.88
70.44,103.90,126.88
70.94,101.90,126.88
71.44,103.90,126.88
71.94,101.90,126.88
72.44,103.90,126.88
72.94,101.90,126.88
73.44,103.90,126.88
73.94,101.90,126.88
74.44,103.90,126.88
74.94,101.90,126.88
76.39,101.90,126.88
76.89,103.90,126.88
77.39,101.90,126.88
77.89,103.90,126.88
78.39,101.90,126.88
78.89,103.90,126.88
79.39,101.90,126.88
79.89,103.90,126.88
80.39,101.90,126.88
80.89,103.90,126.88
81.39,101.90,126.88
81.89,103.90,126.88
82.39,101.90,126.88
82.89,101.90,126.88
83.39,104.00,126.88
83.89,102.00,126.88
84.39,103.90,126.88
84.89,101.90,126.88
85.39,103.90,126.88
85.89,103.90,126.88
86.39,103.90,126.88
86.89,101.90,126.88
87.39,103.90,126.88
87.89,101.90,126.88
88.39,103.90,126.88
88.89,101.90,126.88
89.39,101.90,126.88
89.89,103.90,126.88
90.39,101.90,126.88
90.89,103.90,126.88
91.39,102.00,126.88
91.90,103.90,126.88
92.40,101.90,126.88
92.90,103.90,126.88
93.40,101.90,126.88
93.90,103.90,126.88
94.40,102.00,126.88
94.90,103.90,126.88
95.40,101.90,126.88
95.90,103.90,126.88
96.40,101.90,126.88
96.90,104.00,126.88
97.40,101.90,126.88
97.90,103.90,126.88
98.40,101.90,126.88
98.90,103.90,126.88
99.40,101.90,126.88
99.90,101.90,126.88
100.40,104.00,126.88
100.90,101.90,126.88
101.40,103.90,126.88
101.90,101.90,126.88
102.40,103.90,126.88
102.90,101.90,126.88
103.40,105.90,126.88
103.90,101.90,126.88
104.40,103.90,126.88
104.90,101.90,126.88
105.40,104.00,126.88
105.90,101.90,126.88
106.40,103.90,126.88
106.90,102.00,126.88
107.40,101.90,126.88
107.90,104.00,126.88
109.35,101.90,126.88
109.85,103.90,126.88
110.35,101.90,126.88
110.85,103.90,126.88
111.35,102.00,126.88
111.85,103.90,126.88
112.35,102.00,126.88
112.86,103.90,126.88
113.36,101.90,126.88
113.86,103.90,126.88
114.36,101.90,126.88
114.86,101.90,126.88
115.36,103.90,126.88
115.86,101.90,126.88
116.36,103.90,126.88
116.86,101.90,126.88
117.36,103.90,126.88
117.86,101.90,126.88
118.36,104.00,126.88
118.86,101.90,126.88
119.36,103.90,126.88
119.86,102.00,126.88
120.36,103.90,126.88
120.86,102.00,126.88
121.36,103.90,126.88
121.86,102.00,126.88
122.36,103.90,126.88
122.86,102.00,126.88
123.36,103.90,126.88
123.86,103.90,126.88
124.36,103.90,126.88
124.86,101.90,126.88
125.36,103.90,126.88
125.86,101.90,126.88
126.36,103.90,126.88
126.86,101.90,126.88
127.36,103.90,126.88
127.86,101.90,126.88
128.36,104.00,126.88
128.86,101.90,126.88
129.36,104.00,126.88
129.86,101.90,126.88
130.36,103.90,126.88
130.86,101.90,126.88
131.36,104.00,126.88
131.86,102.00,126.88
132.37,104.00,126.88
132.87,101.90,126.88
133.37,103.90,126.88
133.87,102.00,126.88
134.37,103.90,126.88
134.87,103.90,126.88
135.37,101.90,126.88
135.87,101.90,126.88
136.37,104.00,126.88
136.87,101.90,126.88
137.37,104.00,126.88
137.87,101.90,126.88
138.37,104.00,126.88
138.87,101.90,126.88
139.37,103.90,126.88
139.87,101.90,126.88
140.37,104.00,126.88
140.87,101.90,126.88
141.37,103.90,126.88
142.83,101.90,126.88
143.33,102.00,126.88
143.83,103.90,126.88
144.33,103.90,126.88
144.83,103.90,126.88
145.33,102.00,126.88
145.83,103.90,126.88
146.33,101.90,126.88
146.83,103.90,126.88
147.33,101.90,126.88
147.83,103.90,126.88
148.33,101.90,126.88
148.83,103.90,126.88
149.33,102.00,126.88
149.83,103.90,126.88
150.33,102.00,126.88
150.83,101.90,126.88
151.33,104.00,126.88
151.84,101.90,126.88
152.34,104.00,126.88
152.84,101.90,126.88
153.34,104.00,126.88
153.84,102.00,126.88
154.34,103.90,126.88
154.84,101.90,126.88
155.34,103.90,126.88
155.84,102.00,126.88
156.34,103.90,126.88
156.84,101.90,126.88
157.34,103.90,126.88
157.84,101.90,126.88
158.34,103.90,126.88
158.84,101.90,126.88
159.34,103.90,126.88
159.84,101.90,126.88
160.34,103.90,126.88
160.84,101.90,126.88
161.34,104.00,126.88
161.84,101.90,126.88
162.34,103.90,126.88
162.84,101.90,126.88
163.34,105.90,126.88
163.84,101.90,126.88
164.34,104.00,126.88
164.84,103.90,126.88
165.34,101.90,126.88
165.84,103.90,126.88
166.34,101.90,126.88
166.84,103.90,126.88
167.34,102.00,126.88
167.84,103.90,126.88
168.34,101.90,126.88
168.84,103.90,126.88
169.34,101.90,126.88
169.84,101.90,126.88
170.34,103.90,126.88
170.85,101.90,126.88
171.35,104.00,126.88
171.85,101.90,126.88
172.35,104.00,126.88
172.85,101.90,126.88
173.35,104.00,126.88
173.85,101.90,126.88
174.35,103.90,126.88
175.81,101.90,126.88
176.31,103.90,126.88
176.81,101.90,126.88
177.31,101.90,126.88
177.81,103.90,126.88
178.31,101.90,126.88
178.81,101.90,126.88
179.31,104.00,126.88
179.81,101.90,126.88
180.31,103.90,126.88
180.81,102.00,126.88
181.31,101.90,126.88
181.81,103.90,126.88
182.31,103.90,126.88
182.81,101.90,126.88
183.31,103.90,126.88
183.81,101.90,126.88
184.31,101.90,126.88
184.81,103.90,126.88
185.31,101.90,126.88
185.81,103.90,126.88
186.31,103.90,126.88
186.81,101.90,126.88
187.32,103.90,126.88
187.82,103.90,126.88
188.32,101.90,126.88
188.82,103.90,126.88
189.32,103.90,126.88
189.82,103.90,126.88
190.32,101.90,126.88
190.82,103.90,126.88
191.32,103.90,126.88
191.82,101.90,126.88
192.32,104.00,126.88
192.82,103.90,126.88
193.32,101.90,126.88
193.82,104.00,126.88
194.32,103.90,126.88
194.82,101.90,126.88
195.32,103.90,126.88
195.82,101.90,126.88
196.32,103.90,126.88
196.82,103.90,126.88
197.32,101.90,126.88
197.82,103.90,126.88
198.32,101.90,126.88
198.82,103.90,126.88
199.32,105.90,126.88
199.82,101.90,126.88
200.32,103.90,126.88
200.82,101.90,126.88
201.32,103.90,126.88
201.82,102.00,126.88
202.32,103.90,126.88
202.82,101.90,126.88
203.32,103.90,126.88
203.82,102.00,126.88
204.32,101.90,126.88
204.83,103.90,126.88
205.33,102.00,126.88
205.83,103.90,126.88
206.33,101.90,126.88
206.83,103.90,126.88
207.33,101.90,126.88
207.83,101.90,126.88
209.31,103.90,126.88
209.81,101.90,126.88
210.31,102.00,126.88
210.81,101.90,126.88
211.31,101.90,126.88
211.81,102.00,126.88
212.31,101.90,126.88
212.81,101.90,126.88
213.31,101.90,126.88
213.81,101.90,126.88
214.31,101.90,126.88
214.81,99.90,126.88
215.31,101.90,126.88
215.81,102.00,126.88
216.31,101.90,126.88
216.81,101.90,126.88
217.31,101.90,126.88
217.81,101.90,126.88
218.31,103.90,126.88
218.81,105.90,126.88
219.31,107.90,126.88
219.81,103.90,126.88
220.31,105.90,126.88
220.81,105.90,126.88
221.31,106.00,126.88
221.81,103.90,126.88
222.31,105.90,126.88
222.81,105.90,126.88
223.31,102.00,126.88
223.81,103.90,126.88
224.31,101.90,126.88
224.81,103.90,126.88
225.31,101.90,126.88
225.81,103.90,126.88
226.31,101.90,126.88
226.81,103.90,126.88
227.31,101.90,126.88
227.82,101.90,126.88
228.32,103.90,126.88
228.82,101.90,126.88
229.32,103.90,126.88
229.82,101.90,126.88
230.32,103.90,126.88
230.82,101.90,126.88
231.32,103.90,126.88
231.82,101.90,126.88
232.32,104.00,126.88
232.82,101.90,126.88
233.32,103.90,126.88
233.82,101.90,126.88
234.32,103.90,126.88
234.82,101.90,126.88
235.32,101.90,126.88
235.82,103.90,126.88
236.32,101.90,126.88
236.82,101.90,126.88
237.32,103.90,126.88
237.82,101.90,126.88
238.32,103.90,126.88
238.82,103.90,126.88
239.32,101.90,126.88
239.82,101.90,126.88
240.32,103.90,126.88
240.82,101.90,126.88
242.29,101.90,126.88
242.79,103.90,126.88
243.29,101.90,126.88
243.79,100.00,126.88
244.29,101.90,126.88
244.79,100.00,126.88
245.29,101.90,126.88
245.79,99.90,126.88
246.29,101.90,126.88
246.79,101.90,126.88
247.29,99.90,126.88
247.79,101.90,126.88
248.29,99.90,126.88
248.79,101.90,126.88
249.29,103.90,126.88
249.79,101.90,126.88
250.29,103.90,126.88
250.79,101.90,126.88
251.30,103.90,126.88
251.80,101.90,126.88
252.30,103.90,126.88
252.80,103.90,126.88
253.30,101.90,126.88
253.80,104.00,126.88
254.30,102.00,126.88
254.80,103.90,126.88
255.30,104.00,126.88
255.80,101.90,126.88
256.30,103.90,126.88
256.80,103.90,126.88
257.30,103.90,126.88
257.80,103.90,126.88
258.30,101.90,126.88
258.80,103.90,126.88
259.30,103.90,126.88
259.80,103.90,126.88
260.30,103.90,126.88
260.80,104.00,126.88
261.30,105.90,126.88
261.80,103.90,126.88
262.30,103.90,126.88
262.80,103.90,126.88
263.30,103.90,126.88
263.80,105.90,126.88
264.30,103.90,126.88
264.80,103.90,126.88
265.30,101.90,126.88
265.80,103.90,126.88
266.30,101.90,126.88
266.80,103.90,126.88
267.30,101.90,126.88
267.80,101.90,126.88
268.30,103.90,126.88
268.80,101.90,126.88
269.31,103.90,126.88
269.81,101.90,126.88
270.31,103.90,126.88
270.81,102.00,126.88
271.31,103.90,126.88
271.81,101.90,126.88
272.31,102.00,126.88
272.81,103.90,126.88
273.31,101.90,126.88
273.81,103.90,126.88
274.31,101.90,126.88
275.75,103.90,126.88
276.25,101.90,126.88
276.75,101.90,126.88
277.25,99.90,126.88
277.75,102.00,126.88
278.25,99.90,126.88
278.75,101.90,126.88
279.25,100.00,126.88
279.75,101.90,126.88
280.25,99.90,126.88
280.75,102.00,126.88
281.25,101.90,126.88
281.76,101.90,126.88
282.26,103.90,126.88
282.76,101.90,126.88
283.26,101.90,126.88
283.76,103.90,126.88
284.26,104.00,126.88
284.76,101.90,126.88
285.26,103.90,126.88
285.76,104.00,126.88
286.26,103.90,126.88
286.76,103.90,126.88
287.26,102.00,126.88
287.76,103.90,126.88
288.26,103.90,126.88
288.76,104.00,126.88
289.26,104.00,126.88
289.76,101.90,126.88
290.26,103.90,126.88
290.76,103.90,126.88
291.26,103.90,126.88
291.76,101.90,126.88
292.26,103.90,126.88
292.76,103.90,126.88
293.26,103.90,126.88
293.76,103.90,126.88
294.26,103.90,126.88
294.76,105.90,126.88
295.26,103.90,126.88
295.76,103.90,126.88
296.26,103.90,126.88
296.76,103.90,126.88
297.26,103.90,126.88
297.76,103.90,126.88
298.26,103.90,126.88
298.76,101.90,126.88
299.26,103.90,126.88
299.77,101.90,126.88
300.27,103.90,126.88
300.77,101.90,126.88
301.27,103.90,126.88
301.77,102.00,126.88
302.27,103.90,126.88
302.77,101.90,126.88
303.27,101.90,126.88
303.77,103.90,126.88
304.27,101.90,126.88
304.77,103.90,126.88
305.27,102.00,126.88
305.77,103.90,126.88
306.27,101.90,126.88
306.77,103.90,126.88
307.27,101.80,126.88
308.74,101.90,126.88
309.24,101.90,126.88
309.74,99.90,126.88
310.24,101.90,126.88
310.74,99.90,126.88
311.24,101.90,126.88
311.74,99.90,126.88
312.24,99.90,126.88
312.74,101.90,126.88
313.24,99.90,126.88
313.74,101.90,126.88
314.24,102.00,126.88
314.74,104.00,126.88
315.24,101.90,126.88
315.74,103.90,126.88
316.24,101.90,126.88
316.74,103.90,126.88
317.24,101.90,126.88
317.74,103.90,126.88
318.24,103.90,126.88
318.74,103.90,126.88
319.24,103.90,126.88
319.74,103.90,126.88
320.24,103.90,126.88
320.74,103.90,126.88
321.24,103.90,126.88
321.74,103.90,126.88
322.24,104.00,126.88
322.74,103.90,126.88
323.24,103.90,126.88
323.74,103.90,126.88
324.24,103.90,126.88
324.75,101.90,126.88
325.25,103.90,126.88
325.75,102.00,126.88
326.25,104.00,126.88
326.75,101.90,126.88
327.25,103.90,126.88
327.75,103.90,126.88
328.25,103.90,126.88
328.75,101.90,126.88
329.25,103.90,126.88
329.75,101.90,126.88
330.25,101.90,126.88
330.75,103.90,126.88
331.25,102.00,126.88
331.75,103.90,126.88
332.25,101.90,126.88
332.75,104.00,126.88
333.25,101.90,126.88
333.75,103.90,126.88
334.25,101.90,126.88
334.75,103.90,126.88
335.25,102.00,126.88
335.75,103.90,126.88
336.25,101.90,126.88
336.75,102.00,126.88
337.25,103.90,126.88
337.75,101.90,126.88
338.25,103.90,126.88
338.75,101.90,126.88
339.25,104.00,126.88
339.75,101.90,126.88
340.25,103.90,126.88
340.75,101.90,126.88
342.16,102.00,126.88
342.66,101.90,126.88
343.16,99.90,126.88
343.66,102.00,126.88
344.16,99.90,126.88
344.66,102.00,126.88
345.16,100.00,126.88
345.66,101.90,126.88
346.16,100.00,126.88
346.66,101.90,126.88
347.16,101.90,126.88
347.66,103.90,126.88
348.16,104.00,126.88
348.66,101.90,126.88
349.16,103.90,126.88
349.66,101.90,126.88
350.16,103.90,126.88
350.66,103.90,126.88
351.16,103.90,126.88
351.66,103.90,126.88
352.16,103.90,126.88
352.66,103.90,126.88
353.17,103.90,126.88
353.67,103.90,126.88
354.17,103.90,126.88
354.67,103.90,126.88
355.17,103.90,126.88
355.67,103.90,126.88
356.17,103.90,126.88
356.67,103.90,126.88
357.17,101.90,126.88
357.67,103.90,126.88
358.17,101.90,126.88
358.67,103.90,126.88
359.17,101.90,126.88
359.67,103.90,126.88
360.17,101.90,126.88
360.67,103.90,126.88
361.17,101.90,126.88
361.67,103.90,126.88
362.17,101.90,126.88
362.67,101.90,126.88
363.17,103.90,126.88
363.67,102.00,126.88
364.17,103.90,126.88
364.67,101.90,126.88
365.17,104.00,126.88
365.67,101.90,126.88
366.17,103.90,126.88
366.67,103.90,126.88
367.17,103.90,126.88
367.67,101.90,126.88
368.17,103.90,126.88
368.67,101.90,126.88
369.17,103.90,126.88
369.67,101.90,126.88
370.17,101.90,126.88
370.67,103.90,126.88
371.17,101.90,126.88
371.68,103.90,126.88
372.18,101.90,126.88
372.68,103.90,126.88
373.18,101.90,126.88
373.68,103.90,126.88
375.10,99.90,126.88
375.60,101.90,126.88
376.10,99.90,126.88
376.60,99.90,126.88
377.10,99.90,126.88
377.60,99.90,126.88
378.10,101.90,126.88
378.60,99.90,126.88
379.10,99.90,126.88
379.60,101.90,126.88
380.10,101.90,126.88
380.60,101.90,126.88
381.10,103.90,126.88
381.60,101.90,126.88
382.10,103.90,126.88
382.60,101.90,126.88
383.10,105.90,126.88
383.60,103.90,126.88
384.10,103.90,126.88
384.61,105.90,126.88
385.11,103.90,126.88
385.61,104.00,126.88
386.11,104.00,126.88
386.61,104.00,126.88
387.11,103.90,126.88
387.61,103.90,126.88
388.11,105.90,126.88
388.61,103.90,126.88
389.11,103.90,126.88
389.61,103.90,126.88
390.11,103.90,126.88
390.61,103.90,126.88
391.11,103.90,126.88
391.61,105.90,126.88
392.11,103.90,126.88
392.61,103.90,126.88
393.11,103.90,126.88
393.61,103.90,126.88
394.11,103.90,126.88
394.61,103.90,126.88
395.11,103.90,126.88
395.61,103.90,126.88
396.11,103.90,126.88
396.61,103.90,126.88
397.11,105.90,126.88
397.61,103.90,126.88
398.11,103.90,126.88
398.61,103.90,126.88
399.11,101.90,126.88
399.61,103.90,126.88
400.11,101.90,126.88
400.61,103.90,126.88
401.11,101.90,126.88
401.61,101.90,126.88
402.12,103.90,126.88
402.62,101.90,126.88
403.12,101.90,126.88
403.62,101.90,126.88
404.12,101.90,126.88
404.62,103.90,126.88
405.12,101.90,126.88
405.62,101.90,126.88
406.12,101.90,126.88
406.62,101.90,126.88
408.11,101.80,126.88
408.61,97.90,126.88
409.11,99.90,126.88
409.61,99.50,126.88
410.11,101.70,126.88
410.62,97.50,126.88
411.12,99.90,126.88
411.62,99.50,126.88
412.12,101.90,126.88
412.62,103.90,126.88
413.12,101.90,126.88
413.62,104.00,126.88
414.12,101.90,126.88
414.62,103.90,126.88
415.12,101.90,126.88
415.62,103.90,126.88
416.12,101.90,126.88
416.62,105.90,126.88
417.12,103.90,126.88
417.62,103.90,126.88
418.12,105.90,126.88
418.62,105.90,126.88
419.12,103.90,126.88
419.62,105.90,126.88
420.12,103.90,126.88
420.62,103.90,126.88
421.12,105.90,126.88
421.62,103.90,126.88
422.12,103.90,126.88
422.63,106.00,126.88
423.13,103.90,126.88
423.63,103.90,126.88
424.13,103.90,126.88
424.63,105.90,126.88
425.13,103.90,126.88
425.63,103.90,126.88
426.13,103.90,126.88
426.63,103.90,126.88
427.13,103.90,126.88
427.63,103.90,126.88
428.13,103.90,126.88
428.63,106.00,126.88
429.13,103.90,126.88
429.63,103.90,126.88
430.13,103.90,126.88
430.63,104.00,126.88
431.13,103.90,126.88
431.63,103.90,126.88
432.13,103.90,126.88
432.63,101.90,126.88
433.13,103.90,126.88
433.63,101.90,126.88
434.13,101.90,126.88
434.63,101.90,126.88
435.13,103.90,126.88
435.63,103.90,126.88
436.13,101.90,126.88
436.63,102.00,126.88
437.13,103.90,126.88
437.63,101.90,126.88
438.14,101.90,126.88
438.64,103.90,126.88
439.14,101.90,126.88
439.64,101.90,126.88
440.14,99.20,126.88
441.65,97.90,126.88
442.16,99.20,126.88
442.66,98.20,126.88
443.17,97.20,126.88
443.67,97.70,126.88
444.17,97.80,126.88
444.68,100.10,126.88
445.19,99.10,126.88
445.69,99.90,126.88
446.19,101.90,126.88
446.69,103.90,126.88
447.19,101.90,126.88
447.69,103.90,126.88
448.19,101.90,126.88
448.69,103.90,126.88
449.19,101.90,126.88
449.69,105.90,126.88
450.19,103.90,126.88
450.69,103.90,126.88
451.19,103.90,126.88
451.69,105.90,126.88
452.19,103.90,126.88
452.69,103.90,126.88
453.19,105.90,126.88
453.69,103.90,126.88
454.19,103.90,126.88
454.69,104.00,126.88
455.19,105.90,126.88
455.69,103.90,126.88
456.19,103.90,126.88
456.69,103.90,126.88
457.19,105.90,126.88
457.69,105.90,126.88
458.19,105.90,126.88
458.69,106.00,126.88
459.19,105.90,126.88
459.69,106.00,126.88
460.19,107.90,126.88
460.69,105.90,126.88
461.19,105.90,126.88
461.69,105.90,126.88
462.19,106.00,126.88
462.69,106.00,126.88
463.20,103.90,126.88
463.70,105.90,126.88
464.20,103.90,126.88
464.70,103.90,126.88
465.20,101.90,126.88
465.70,103.90,126.88
466.20,101.90,126.88
466.70,103.90,126.88
467.20,101.90,126.88
467.70,103.90,126.88
468.20,101.90,126.88
468.70,103.90,126.88
469.20,101.90,126.88
469.70,103.90,126.88
470.20,101.90,126.88
470.70,103.90,126.88
471.20,101.90,126.88
471.70,103.90,126.88
472.20,101.90,126.88
472.70,103.90,126.88
473.20,101.90,126.88
474.78,101.90,126.88
475.28,99.90,126.88
475.78,103.90,126.88
476.28,101.90,126.88
476.78,101.90,126.88
477.28,101.90,126.88
477.78,101.90,126.88
478.28,101.90,126.88
478.78,101.90,126.88
479.28,103.90,126.88
479.78,101.90,126.88
480.28,101.90,126.88
480.78,101.90,126.88
481.28,101.90,126.88
481.78,101.90,126.88
482.28,103.90,126.88
482.78,103.90,126.88
483.29,103.90,126.88
483.79,105.90,126.88
484.29,103.90,126.88
484.79,105.90,126.88
485.29,104.00,126.88
485.79,105.90,126.88
486.29,103.90,126.88
486.79,105.90,126.88
487.29,103.90,126.88
487.79,105.90,126.88
488.29,103.90,126.88
488.79,106.00,126.88
489.29,103.90,126.88
489.79,106.00,126.88
490.29,103.90,126.88
490.79,103.90,126.88
491.29,101.90,126.88
491.79,103.90,126.88
492.29,103.90,126.88
492.79,103.90,126.88
493.29,103.90,126.88
493.79,101.90,126.88
494.29,103.90,126.88
494.79,103.90,126.88
495.29,103.90,126.88
495.79,103.90,126.88
496.29,103.90,126.88
496.79,103.90,126.88
497.29,103.90,126.88
497.79,103.90,126.88
498.29,103.90,126.88
498.79,101.90,126.88
499.29,103.90,126.88
499.79,101.90,126.88
500.29,101.90,126.88
500.80,103.90,126.88
501.30,101.90,126.88
501.80,103.90,126.88
502.30,101.90,126.88
502.80,103.90,126.88
503.30,101.90,126.88
503.80,101.90,126.88
504.30,103.90,126.88
504.80,101.90,126.88
505.30,103.90,126.88
505.80,101.90,126.88
506.30,101.90,126.88
506.80,99.90,126.88
508.36,99.90,126.88
508.86,99.90,126.88
509.36,101.90,126.88
509.86,99.90,126.88
510.37,99.90,126.88
510.87,99.90,126.88
511.37,99.90,126.88
511.87,99.90,126.88
512.37,99.90,126.88
512.87,99.90,126.88
513.37,103.90,126.88
513.87,101.90,126.88
514.37,103.90,126.88
514.87,103.90,126.88
515.37,103.90,126.88
515.87,101.90,126.88
516.37,103.90,126.88
516.87,103.90,126.88
517.37,103.90,126.88
517.87,101.90,126.88
518.37,103.90,126.88
518.87,103.90,126.88
519.37,103.90,126.88
519.87,103.90,126.88
520.37,101.90,126.88
520.87,103.90,126.88
521.37,103.90,126.88
521.87,103.90,126.88
522.37,101.90,126.88
522.87,103.90,126.88
523.37,103.90,126.88
523.87,105.90,126.88
524.37,105.90,126.88
524.87,106.00,126.88
525.37,105.90,126.88
525.87,105.90,126.88
526.37,105.90,126.88
526.87,106.00,126.88
527.37,105.90,126.88
527.88,105.90,126.88
528.38,105.90,126.88
528.88,106.00,126.88
529.38,105.90,126.88
529.88,101.90,126.88
530.38,103.90,126.88
530.88,101.90,126.88
531.38,103.90,126.88
531.88,103.90,126.88
532.38,103.90,126.88
532.88,101.90,126.88
533.38,103.90,126.88
533.88,101.90,126.88
534.38,101.90,126.88
534.88,103.90,126.88
535.38,101.90,126.88
535.88,103.90,126.88
536.38,101.90,126.88
536.88,103.90,126.88
537.38,101.90,126.88
537.88,103.90,126.88
538.38,101.90,126.88
538.88,103.90,126.88
539.38,101.90,126.88
539.88,99.90,126.88
541.40,99.90,126.88
541.90,99.90,126.88
542.40,99.90,126.88
542.90,99.90,126.88
543.40,99.90,126.88
543.90,101.90,126.88
544.40,99.90,126.88
544.90,99.90,126.88
545.40,99.90,126.88
545.90,101.90,126.88
546.40,101.90,126.88
546.90,103.90,126.88
547.40,101.90,126.88
547.90,103.90,126.88
548.40,101.90,126.88
548.90,103.90,126.88
549.40,105.90,126.88
549.90,103.90,126.88
550.41,103.90,126.88
550.91,103.90,126.88
551.41,103.90,126.88
551.91,103.90,126.88
552.41,101.90,126.88
552.91,103.90,126.88
553.41,103.90,126.88
553.91,103.90,126.88
554.41,103.90,126.88
554.91,103.90,126.88
555.41,103.90,126.88
555.91,101.90,126.88
556.41,105.90,126.88
556.91,105.90,126.88
557.41,105.90,126.88
557.91,104.00,126.88
558.41,105.90,126.88
558.91,105.90,126.88
559.41,105.90,126.88
559.91,106.00,126.88
560.41,105.90,126.88
560.91,105.90,126.88
561.41,105.90,126.88
561.91,105.90,126.88
562.41,101.90,126.88
562.91,103.90,126.88
563.41,101.90,126.88
563.91,103.90,126.88
564.41,101.90,126.88
564.91,103.90,126.88
565.41,101.90,126.88
565.91,101.90,126.88
566.41,105.90,126.88
566.91,101.90,126.88
567.41,103.90,126.88
567.92,101.90,126.88
568.42,103.90,126.88
568.92,101.90,126.88
569.42,103.90,126.88
569.92,101.90,126.88
570.42,103.90,126.88
570.92,101.90,126.88
571.42,103.90,126.88
571.92,101.90,126.88
572.42,101.90,126.88
572.92,99.90,126.88
573.42,99.90,126.88
574.94,99.90,126.88
575.44,99.90,126.88
575.94,99.80,126.88
576.44,97.90,126.88
576.95,99.80,126.88
577.45,99.90,126.88
577.95,101.90,126.88
578.45,101.90,126.88
578.95,103.90,126.88
579.45,101.90,126.88
579.95,105.90,126.88
580.45,101.90,126.88
580.95,103.90,126.88
581.45,101.90,126.88
581.95,105.90,126.88
582.45,103.90,126.88
582.95,103.90,126.88
583.45,103.90,126.88
583.95,103.90,126.88
584.45,103.90,126.88
584.95,105.90,126.88
585.45,103.90,126.88
585.95,103.90,126.88
586.45,103.90,126.88
586.95,103.90,126.88
587.45,103.90,126.88
587.95,105.90,126.88
588.45,103.90,126.88
588.95,104.00,126.88
589.45,104.00,126.88
589.95,106.00,126.88
590.45,103.90,126.88
590.95,103.90,126.88
591.45,105.90,126.88
591.95,103.90,126.88
592.45,105.90,126.88
592.95,104.00,126.88
593.45,103.90,126.88
593.96,105.90,126.88
594.46,103.90,126.88
594.96,105.90,126.88
595.46,103.90,126.88
595.96,103.90,126.88
596.46,103.90,126.88
596.96,101.90,126.88
597.46,105.90,126.88
597.96,101.90,126.88
598.46,103.90,126.88
598.96,101.90,126.88
