Elapsed Time (s),CPU Usage (%),Memory (MB)
90.30,103.90,126.11
90.80,103.90,126.11
91.30,103.90,126.11
91.80,103.90,126.11
92.30,103.90,126.11
92.80,103.90,126.11
93.30,102.00,126.11
93.80,103.90,126.11
94.30,104.00,126.11
94.80,101.90,126.11
95.30,103.90,126.11
95.80,103.90,126.11
96.30,101.90,126.11
96.80,104.00,126.11
97.30,103.90,126.11
97.80,101.90,126.11
98.30,103.90,126.11
98.80,103.90,126.11
99.30,103.90,126.11
99.80,102.00,126.11
100.30,103.90,126.11
100.80,103.90,126.11
101.30,101.90,126.11
102.90,103.90,126.11
103.40,103.90,126.11
103.90,101.90,126.11
104.40,103.90,126.11
104.90,104.00,126.11
105.40,101.90,126.11
105.90,103.90,126.11
106.40,103.90,126.11
106.90,103.90,126.11
107.40,101.90,126.11
107.90,103.90,126.11
108.40,103.90,126.11
108.90,101.90,126.11
109.40,103.90,126.11
109.90,103.90,126.11
110.40,103.90,126.11
110.90,101.90,126.11
111.40,105.90,126.11
111.90,103.90,126.11
112.40,101.90,126.11
112.90,103.90,126.11
113.40,103.90,126.11
113.90,101.90,126.11
114.40,103.90,126.11
114.90,103.90,126.11
115.40,103.90,126.11
115.90,102.00,126.11
116.40,103.90,126.11
116.91,103.90,126.11
117.41,101.90,126.11
117.91,103.90,126.11
118.41,103.90,126.11
118.91,101.90,126.11
119.41,103.90,126.11
119.91,103.90,126.11
120.41,101.90,126.11
120.91,103.90,126.11
121.41,103.90,126.11
121.91,104.00,126.11
122.41,101.90,126.11
122.91,103.90,126.11
123.41,103.90,126.11
123.91,102.00,126.11
124.41,103.90,126.11
124.91,103.90,126.11
125.41,102.00,126.11
125.91,103.90,126.11
126.41,103.90,126.11
126.91,101.90,126.11
127.41,103.90,126.11
127.91,103.90,126.11
128.41,103.90,126.11
128.91,101.90,126.11
129.41,103.90,126.11
129.91,103.90,126.11
130.41,103.90,126.11
130.91,103.90,126.11
131.41,103.90,126.11
131.91,101.90,126.11
132.41,103.90,126.11
132.91,103.90,126.11
133.41,101.90,126.11
133.91,103.90,126.11
134.41,103.90,126.11
136.01,103.90,126.11
136.51,101.90,126.11
137.01,103.90,126.11
137.51,103.90,126.11
138.01,101.90,126.11
138.51,104.00,126.11
139.01,103.90,126.11
139.51,101.90,126.11
140.01,103.90,126.11
140.51,103.90,126.11
141.02,103.90,126.11
141.52,101.90,126.11
142.02,103.90,126.11
142.52,104.00,126.11
143.02,101.90,126.11
143.52,103.90,126.11
144.02,103.90,126.11
144.52,101.90,126.11
145.02,103.90,126.11
145.52,103.90,126.11
146.02,103.90,126.11
146.52,101.90,126.11
147.02,103.90,126.11
147.52,103.90,126.11
148.02,101.90,126.11
148.52,103.90,126.11
149.02,105.90,126.11
149.52,101.90,126.11
150.02,103.90,126.11
150.52,103.90,126.11
151.02,103.90,126.11
151.52,101.90,126.11
152.02,103.90,126.11
152.52,103.90,126.11
153.02,101.90,126.11
153.52,103.90,126.11
154.02,103.90,126.11
154.52,102.00,126.11
155.02,103.90,126.11
155.52,103.90,126.11
156.02,101.90,126.11
156.52,104.00,126.11
157.02,103.90,126.11
157.52,103.90,126.11
158.02,101.90,126.11
158.52,104.00,126.11
159.03,103.90,126.11
159.53,101.90,126.11
160.03,103.90,126.11
160.53,103.90,126.11
161.03,101.90,126.11
161.53,103.90,126.11
162.03,103.90,126.11
162.53,101.90,126.11
163.03,103.90,126.11
163.53,103.90,126.11
164.03,103.90,126.11
164.53,102.00,126.11
165.03,103.90,126.11
165.53,103.90,126.11
166.03,101.90,126.11
166.53,103.90,126.11
167.03,103.90,126.11
167.53,101.90,126.11
168.03,105.90,126.11
169.62,104.00,126.11
170.12,103.90,126.11
170.62,102.00,126.11
171.12,104.00,126.11
171.62,104.00,126.11
172.12,101.90,126.11
172.62,103.90,126.11
173.12,104.00,126.11
173.62,101.90,126.11
174.12,103.90,126.11
174.63,103.90,126.11
175.13,101.90,126.11
175.63,104.00,126.11
176.13,103.90,126.11
176.63,103.90,126.11
177.13,101.90,126.11
177.63,103.90,126.11
178.13,103.90,126.11
178.63,101.90,126.11
179.13,103.90,126.11
179.63,103.90,126.11
180.13,103.90,126.11
180.63,101.90,126.11
181.13,103.90,126.11
181.63,103.90,126.11
182.13,101.90,126.11
182.63,103.90,126.11
183.13,104.00,126.11
183.63,102.00,126.11
184.13,103.90,126.11
184.63,103.90,126.11
185.13,101.90,126.11
185.63,104.00,126.11
186.13,103.90,126.11
186.63,103.90,126.11
187.13,103.90,126.11
187.63,103.90,126.11
188.13,103.90,126.11
188.63,101.90,126.11
189.13,103.90,126.11
189.63,104.00,126.11
190.13,101.90,126.11
190.63,103.90,126.11
191.13,103.90,126.11
191.63,101.90,126.11
192.14,103.90,126.11
192.64,104.00,126.11
193.14,103.90,126.11
193.64,101.90,126.11
194.14,103.90,126.11
194.64,103.90,126.11
195.14,101.90,126.11
195.64,103.90,126.11
196.14,103.90,126.11
196.64,101.90,126.11
197.14,103.90,126.11
197.64,103.90,126.11
198.14,101.90,126.11
198.64,104.00,126.11
199.14,103.90,126.11
199.64,103.90,126.11
200.14,101.90,126.11
200.64,103.90,126.11
201.14,103.90,126.11
202.73,101.90,126.11
203.24,103.90,126.11
203.74,103.90,126.11
204.24,101.90,126.11
204.74,103.90,126.11
205.24,103.90,126.11
205.74,103.90,126.11
206.24,102.00,126.11
206.74,103.90,126.11
207.24,105.90,126.11
207.74,101.90,126.11
208.24,103.90,126.11
208.74,104.00,126.11
209.24,101.90,126.11
209.74,103.90,126.11
210.24,103.90,126.11
210.74,103.90,126.11
211.24,102.00,126.11
211.74,103.90,126.11
212.24,103.90,126.11
212.74,101.90,126.11
213.24,103.90,126.11
213.74,103.90,126.11
214.24,103.90,126.11
214.74,101.90,126.11
215.24,103.90,126.11
215.74,104.00,126.11
216.24,101.90,126.11
216.74,103.90,126.11
217.24,103.90,126.11
217.74,101.90,126.11
218.24,103.90,126.11
218.74,103.90,126.11
219.24,101.90,126.11
219.74,104.00,126.11
220.24,103.90,126.11
220.74,103.90,126.11
221.24,101.90,126.11
221.74,103.90,126.11
222.25,103.90,126.11
222.75,101.90,126.11
223.25,103.90,126.11
223.75,103.90,126.11
224.25,101.90,126.11
224.75,103.90,126.11
225.25,103.90,126.11
225.75,101.90,126.11
226.25,105.90,126.11
226.75,103.90,126.11
227.25,103.90,126.11
227.75,101.90,126.11
228.25,103.90,126.11
228.75,103.90,126.11
229.25,101.90,126.11
229.75,103.90,126.11
230.25,103.90,126.11
230.75,101.90,126.11
231.25,103.90,126.11
231.75,103.90,126.11
232.25,101.90,126.11
232.75,103.90,126.11
233.25,103.90,126.11
233.75,104.00,126.11
234.25,101.90,126.11
234.75,103.90,126.11
236.35,103.90,126.11
236.85,102.00,126.11
237.35,103.90,126.11
237.85,103.90,126.11
238.35,101.90,126.11
238.85,103.90,126.11
239.35,103.90,126.11
239.85,101.90,126.11
240.35,103.90,126.11
240.85,104.00,126.11
241.35,103.90,126.11
241.85,101.90,126.11
242.35,103.90,126.11
242.85,103.90,126.11
243.35,101.90,126.11
243.85,103.90,126.11
244.35,103.90,126.11
244.85,103.90,126.11
245.35,101.90,126.11
245.85,105.90,126.11
246.35,103.90,126.11
246.85,102.00,126.11
247.35,103.90,126.11
247.85,103.90,126.11
248.35,101.90,126.11
248.85,103.90,126.11
249.35,103.90,126.11
249.85,103.90,126.11
250.35,101.90,126.11
250.85,103.90,126.11
251.36,103.90,126.11
251.86,101.90,126.11
252.36,103.90,126.11
252.86,103.90,126.11
253.36,101.90,126.11
253.86,103.90,126.11
254.36,103.90,126.11
254.86,101.90,126.11
255.36,103.90,126.11
255.86,103.90,126.11
256.36,103.90,126.11
256.86,101.90,126.11
257.36,103.90,126.11
257.86,103.90,126.11
258.36,101.90,126.11
258.86,103.90,126.11
259.36,104.00,126.11
259.86,101.90,126.11
260.36,103.90,126.11
260.86,103.90,126.11
261.36,101.90,126.11
261.86,103.90,126.11
262.36,103.90,126.11
262.86,103.90,126.11
263.36,102.00,126.11
263.86,103.90,126.11
264.36,105.90,126.11
264.86,101.90,126.11
265.36,103.90,126.11
265.86,103.90,126.11
266.36,101.90,126.11
266.86,103.90,126.11
267.36,104.00,126.11
267.86,103.90,126.11
269.46,101.90,126.11
269.96,103.90,126.11
270.46,103.90,126.11
270.96,101.90,126.11
271.46,103.90,126.11
271.96,103.90,126.11
272.46,101.90,126.11
272.96,103.90,126.11
273.46,103.90,126.11
273.96,103.90,126.11
274.46,102.00,126.11
274.96,103.90,126.11
275.46,103.90,126.11
275.96,101.90,126.11
276.46,103.90,126.11
276.96,103.90,126.11
277.46,101.90,126.11
277.96,103.90,126.11
278.46,103.90,126.11
278.96,103.90,126.11
279.46,101.90,126.11
279.97,103.90,126.11
280.47,103.90,126.11
280.97,101.90,126.11
281.47,103.90,126.11
281.97,103.90,126.11
282.47,101.90,126.11
282.97,103.90,126.11
283.47,105.90,126.11
283.97,104.00,126.11
284.47,101.90,126.11
284.97,103.90,126.11
285.47,103.90,126.11
285.97,101.90,126.11
286.47,104.00,126.11
286.97,103.90,126.11
287.47,101.90,126.11
287.97,103.90,126.11
288.47,103.90,126.11
288.97,101.90,126.11
289.47,103.90,126.11
289.97,103.90,126.11
290.47,103.90,126.11
290.97,101.90,126.11
291.47,103.90,126.11
291.97,103.90,126.11
292.47,101.90,126.11
292.97,103.90,126.11
293.47,103.90,126.11
293.97,101.90,126.11
294.47,103.90,126.11
294.97,103.90,126.11
295.47,101.90,126.11
295.97,103.90,126.11
296.47,103.90,126.11
296.97,103.90,126.11
297.47,101.90,126.11
297.98,103.90,126.11
298.48,103.90,126.11
298.98,101.90,126.11
299.48,103.90,126.11
299.98,103.90,126.11
300.48,101.90,126.11
300.98,103.90,126.11
301.48,105.90,126.11
303.07,103.90,126.11
303.58,101.90,126.11
304.08,103.90,126.11
304.58,103.90,126.11
305.08,101.90,126.11
305.58,103.90,126.11
306.08,103.90,126.11
306.58,101.90,126.11
307.08,103.90,126.11
307.58,103.90,126.11
308.08,103.90,126.11
308.58,101.90,126.11
309.08,103.90,126.11
309.58,103.90,126.11
310.08,101.90,126.11
310.58,103.90,126.11
311.08,103.90,126.11
311.58,101.90,126.11
312.08,103.90,126.11
312.58,103.90,126.11
313.08,103.90,126.11
313.58,102.00,126.11
314.08,103.90,126.11
314.58,103.90,126.11
315.08,101.90,126.11
315.58,103.90,126.11
316.08,103.90,126.11
316.58,101.90,126.11
317.08,103.90,126.11
317.58,103.90,126.11
318.08,104.00,126.11
318.58,101.90,126.11
319.08,103.90,126.11
319.58,103.90,126.11
320.08,101.90,126.11
320.58,103.90,126.11
321.08,105.90,126.11
321.58,101.90,126.11
322.09,104.00,126.11
322.59,103.90,126.11
323.09,101.90,126.11
323.59,103.90,126.11
324.09,103.90,126.11
324.59,103.90,126.11
325.09,101.90,126.11
325.59,103.90,126.11
326.09,103.90,126.11
326.59,101.90,126.11
327.09,103.90,126.11
327.59,103.90,126.11
328.09,101.90,126.11
328.59,103.90,126.11
329.09,104.00,126.11
329.59,103.90,126.11
330.09,101.90,126.11
330.59,103.90,126.11
331.09,103.90,126.11
331.59,101.90,126.11
332.09,103.90,126.11
332.59,103.90,126.11
333.09,102.00,126.11
333.59,103.90,126.11
334.09,103.90,126.11
334.59,102.00,126.11
336.19,104.00,126.11
336.69,103.90,126.11
337.19,103.90,126.11
337.69,101.90,126.11
338.19,103.90,126.11
338.69,103.90,126.11
339.19,101.90,126.11
339.69,103.90,126.11
340.19,103.90,126.11
340.69,104.00,126.11
341.19,103.90,126.11
341.69,103.90,126.11
342.19,103.90,126.11
342.69,101.90,126.11
343.19,103.90,126.11
343.69,103.90,126.11
344.19,102.00,126.11
344.69,104.00,126.11
345.19,104.00,126.11
345.69,103.90,126.11
346.19,101.90,126.11
346.69,104.00,126.11
347.19,103.90,126.11
347.69,101.90,126.11
348.19,103.90,126.11
348.69,103.90,126.11
349.19,101.90,126.11
349.69,103.90,126.11
350.19,103.90,126.11
350.69,101.90,126.11
351.19,103.90,126.11
351.69,104.00,126.11
352.19,101.90,126.11
352.69,103.90,126.11
353.19,103.90,126.11
353.70,101.90,126.11
354.20,103.90,126.11
354.70,104.00,126.11
355.20,104.00,126.11
355.70,105.90,126.11
356.20,105.90,126.11
356.70,105.90,126.11
357.20,105.90,126.11
357.70,105.90,126.11
358.20,106.00,126.11
358.70,107.90,126.11
359.20,106.00,126.11
359.70,107.90,126.11
360.20,106.00,126.11
360.70,103.90,126.11
361.20,104.00,126.11
361.70,103.90,126.11
362.20,101.90,126.11
362.70,103.90,126.11
363.20,103.90,126.11
363.70,101.90,126.11
364.20,103.90,126.11
364.70,103.90,126.11
365.20,102.00,126.11
365.70,103.90,126.11
366.20,103.90,126.11
366.70,102.00,126.11
367.20,103.90,126.11
367.70,101.90,126.11
368.20,103.90,126.11
369.94,104.00,126.11
370.44,101.90,126.11
370.94,103.90,126.11
371.45,103.90,126.11
371.95,102.00,126.11
372.45,103.90,126.11
372.95,103.90,126.11
373.45,101.90,126.11
373.95,103.90,126.11
374.45,103.90,126.11
374.95,103.90,126.11
375.45,101.90,126.11
375.95,103.90,126.11
376.45,103.90,126.11
376.95,102.00,126.11
377.45,103.90,126.11
377.95,103.90,126.11
378.45,103.90,126.11
378.95,101.90,126.11
379.45,103.90,126.11
379.95,105.90,126.11
380.45,101.90,126.11
380.95,103.90,126.11
381.45,103.90,126.11
381.95,103.90,126.11
382.45,101.90,126.11
382.95,103.90,126.11
383.45,103.90,126.11
383.95,103.90,126.11
384.45,103.90,126.11
384.95,101.90,126.11
385.45,103.90,126.11
385.95,103.90,126.11
386.45,103.90,126.11
386.95,102.00,126.11
387.45,103.90,126.11
387.95,103.90,126.11
388.45,103.90,126.11
388.95,101.90,126.11
389.45,103.90,126.11
389.95,103.90,126.11
390.46,101.90,126.11
390.96,103.90,126.11
391.46,103.90,126.11
391.96,103.90,126.11
392.46,101.90,126.11
392.96,103.90,126.11
393.46,103.90,126.11
393.96,101.90,126.11
394.46,103.90,126.11
394.96,103.90,126.11
395.46,103.90,126.11
395.96,101.90,126.11
396.46,103.90,126.11
396.96,103.90,126.11
397.46,101.90,126.11
397.96,103.90,126.11
398.46,105.90,126.11
398.96,101.90,126.11
399.46,103.90,126.11
399.96,103.90,126.11
400.46,103.90,126.11
400.96,101.90,126.11
401.46,103.90,126.11
403.07,103.90,126.11
403.57,101.90,126.11
404.07,103.90,126.11
404.57,103.90,126.11
405.07,101.90,126.11
405.57,103.90,126.11
406.07,103.90,126.11
406.57,101.90,126.11
407.07,103.90,126.11
407.57,103.90,126.11
408.07,101.90,126.11
408.57,103.90,126.11
409.07,103.90,126.11
409.57,103.90,126.11
410.07,101.90,126.11
410.57,103.90,126.11
411.07,103.90,126.11
411.57,101.90,126.11
412.07,103.90,126.11
412.57,103.90,126.11
413.07,101.90,126.11
413.57,103.90,126.11
414.07,103.90,126.11
414.57,103.90,126.11
415.08,101.90,126.11
415.58,103.90,126.11
416.08,103.90,126.11
416.58,101.90,126.11
417.08,103.90,126.11
417.58,105.90,126.11
418.08,103.90,126.11
418.58,101.90,126.11
419.08,103.90,126.11
419.58,103.90,126.11
420.08,102.00,126.11
420.58,104.00,126.11
421.08,103.90,126.11
421.58,103.90,126.11
422.08,101.90,126.11
422.58,103.90,126.11
423.08,103.90,126.11
423.58,103.90,126.11
424.08,101.90,126.11
424.58,103.90,126.11
425.08,103.90,126.11
425.58,103.90,126.11
426.08,101.90,126.11
426.58,103.90,126.11
427.08,103.90,126.11
427.58,103.90,126.11
428.08,102.00,126.11
428.58,103.90,126.11
429.08,103.90,126.11
429.58,103.90,126.11
430.08,101.90,126.11
430.58,103.90,126.11
431.08,103.90,126.11
431.58,103.90,126.11
432.08,101.90,126.11
432.58,103.90,126.11
433.08,103.90,126.11
433.58,101.90,126.11
434.09,103.90,126.11
434.59,103.90,126.11
436.20,103.90,126.11
436.70,101.90,126.11
437.20,105.90,126.11
437.70,103.90,126.11
438.20,101.90,126.11
438.70,103.90,126.11
439.20,103.90,126.11
439.70,103.90,126.11
440.20,101.90,126.11
440.70,103.90,126.11
441.20,103.90,126.11
441.70,101.90,126.11
442.20,103.90,126.11
442.70,103.90,126.11
443.20,103.90,126.11
443.70,101.90,126.11
444.20,103.90,126.11
444.70,103.90,126.11
445.20,101.90,126.11
445.70,103.90,126.11
446.20,103.90,126.11
446.70,103.90,126.11
447.20,102.00,126.11
447.70,103.90,126.11
448.20,103.90,126.11
448.70,103.90,126.11
449.20,101.90,126.11
449.70,103.90,126.11
450.20,103.90,126.11
450.70,103.90,126.11
451.20,101.90,126.11
451.70,103.90,126.11
452.20,104.00,126.11
452.70,103.90,126.11
453.20,103.90,126.11
453.70,101.90,126.11
454.20,103.90,126.11
454.70,103.90,126.11
455.21,103.90,126.11
455.71,101.90,126.11
456.21,105.90,126.11
456.71,103.90,126.11
457.21,103.90,126.11
457.71,104.00,126.11
458.21,101.90,126.11
458.71,104.00,126.11
459.21,103.90,126.11
459.71,104.00,126.11
460.21,101.90,126.11
460.71,103.90,126.11
461.21,103.90,126.11
461.71,103.90,126.11
462.21,103.90,126.11
462.71,101.90,126.11
463.21,103.90,126.11
463.71,103.90,126.11
464.21,103.90,126.11
464.71,101.90,126.11
465.21,103.90,126.11
465.71,103.90,126.11
466.21,101.90,126.11
466.71,103.90,126.11
467.21,103.90,126.11
467.71,103.90,126.11
468.21,101.90,126.11
469.84,103.90,126.11
470.34,103.90,126.11
470.84,103.90,126.11
471.34,101.90,126.11
471.84,103.90,126.11
472.34,103.90,126.11
472.84,101.90,126.11
473.34,103.90,126.11
473.84,103.90,126.11
474.34,103.90,126.11
474.84,101.90,126.11
475.34,105.90,126.11
475.84,103.90,126.11
476.34,101.90,126.11
476.84,104.00,126.11
477.34,103.90,126.11
477.84,104.00,126.11
478.34,101.90,126.11
478.84,104.00,126.11
479.34,104.00,126.11
479.84,103.90,126.11
480.35,101.90,126.11
480.85,103.90,126.11
481.35,103.90,126.11
481.85,103.90,126.11
482.35,101.90,126.11
482.85,103.90,126.11
483.35,103.90,126.11
483.85,103.90,126.11
484.35,101.90,126.11
484.85,103.90,126.11
485.35,103.90,126.11
485.85,103.90,126.11
486.35,103.90,126.11
486.85,101.90,126.11
487.35,103.90,126.11
487.85,103.90,126.11
488.35,103.90,126.11
488.85,101.90,126.11
489.35,103.90,126.11
489.85,103.90,126.11
490.35,103.90,126.11
490.85,103.90,126.11
491.35,101.90,126.11
491.85,103.90,126.11
492.35,103.90,126.11
492.85,103.90,126.11
493.35,101.90,126.11
493.85,105.90,126.11
494.35,103.90,126.11
494.85,103.90,126.11
495.35,103.90,126.11
495.85,102.00,126.11
496.35,103.90,126.11
496.85,104.00,126.11
497.35,103.90,126.11
497.85,101.90,126.11
498.36,103.90,126.11
498.86,103.90,126.11
499.36,103.90,126.11
499.86,101.90,126.11
500.36,103.90,126.11
500.86,103.90,126.11
501.36,101.90,126.11
502.99,103.90,126.11
503.49,103.90,126.11
503.99,103.90,126.11
504.49,101.90,126.11
504.99,103.90,126.11
505.49,103.90,126.11
505.99,103.90,126.11
506.49,102.00,126.11
506.99,103.90,126.11
507.49,103.90,126.11
507.99,101.90,126.11
508.49,103.90,126.11
508.99,103.90,126.11
509.49,103.90,126.11
509.99,101.90,126.11
510.49,103.90,126.11
510.99,103.90,126.11
511.49,104.00,126.11
511.99,101.90,126.11
512.49,103.90,126.11
512.99,103.90,126.11
513.49,104.00,126.11
513.99,103.90,126.11
514.50,103.90,126.11
515.00,103.90,126.11
515.50,103.90,126.11
516.00,104.00,126.11
516.50,103.90,126.11
517.00,103.90,126.11
517.50,104.00,126.11
518.00,103.90,126.11
518.50,101.90,126.11
519.00,103.90,126.11
519.50,103.90,126.11
520.00,104.00,126.11
520.50,104.00,126.11
521.00,103.90,126.11
521.50,104.00,126.11
522.00,103.90,126.11
522.50,101.90,126.11
523.00,103.90,126.11
523.50,103.90,126.11
524.00,103.90,126.11
524.50,103.90,126.11
525.00,103.90,126.11
525.50,103.90,126.11
526.00,103.90,126.11
526.50,103.90,126.11
527.00,101.90,126.11
527.50,103.90,126.11
528.00,103.90,126.11
528.50,103.90,126.11
529.00,103.90,126.11
529.50,103.90,126.11
530.00,101.90,126.11
530.50,103.90,126.11
531.00,104.00,126.11
531.50,101.90,126.11
532.00,103.90,126.11
532.50,103.90,126.11
533.00,103.90,126.11
533.51,104.00,126.11
534.01,103.90,126.11
534.51,103.90,126.11
535.01,103.90,126.11
536.67,101.90,126.11
537.17,103.90,126.11
537.67,103.90,126.11
538.17,103.90,126.11
538.67,101.90,126.11
539.17,103.90,126.11
539.67,103.90,126.11
540.17,101.90,126.11
540.67,103.90,126.11
541.17,103.90,126.11
541.67,103.90,126.11
542.17,101.90,126.11
542.67,104.00,126.11
543.17,103.90,126.11
543.67,101.90,126.11
544.17,103.90,126.11
544.67,103.90,126.11
545.17,103.90,126.11
545.67,101.90,126.11
546.17,103.90,126.11
546.67,103.90,126.11
547.17,103.90,126.11
547.67,103.90,126.11
548.17,103.90,126.11
548.67,101.90,126.11
549.17,103.90,126.11
549.67,103.90,126.11
550.18,103.90,126.11
550.68,103.90,126.11
551.18,103.90,126.11
551.68,101.90,126.11
552.18,103.90,126.11
552.68,103.90,126.11
553.18,105.90,126.11
553.68,103.90,126.11
554.18,103.90,126.11
554.68,101.90,126.11
555.18,103.90,126.11
555.68,103.90,126.11
556.18,104.00,126.11
556.68,103.90,126.11
557.18,103.90,126.11
557.68,103.90,126.11
558.18,103.90,126.11
558.68,101.90,126.11
559.18,103.90,126.11
559.68,103.90,126.11
560.18,103.90,126.11
560.68,104.00,126.11
561.18,103.90,126.11
561.68,103.90,126.11
562.18,102.00,126.11
562.68,103.90,126.11
563.18,103.90,126.11
563.68,103.90,126.11
564.18,101.90,126.11
564.68,104.00,126.11
565.18,103.90,126.11
565.68,103.90,126.11
566.18,101.90,126.11
566.68,103.90,126.11
567.18,103.90,126.11
567.68,103.90,126.11
568.18,101.90,126.11
569.84,103.90,126.11
570.34,103.90,126.11
570.84,101.90,126.11
571.34,103.90,126.11
571.84,104.00,126.11
572.34,101.90,126.11
572.84,103.90,126.11
573.34,105.90,126.11
573.84,103.90,126.11
574.34,102.00,126.11
574.84,103.90,126.11
575.34,103.90,126.11
575.84,101.90,126.11
576.34,103.90,126.11
576.84,103.90,126.11
577.34,101.90,126.11
577.85,103.90,126.11
578.35,103.90,126.11
578.85,101.90,126.11
579.35,103.90,126.11
579.85,103.90,126.11
580.35,103.90,126.11
580.85,103.90,126.11
581.35,106.00,126.11
581.85,103.90,126.11
582.35,104.00,126.11
582.85,103.90,126.11
583.35,103.90,126.11
583.85,103.90,126.11
584.35,103.90,126.11
584.85,105.90,126.11
585.35,103.90,126.11
585.85,103.90,126.11
586.35,103.90,126.11
586.85,103.90,126.11
587.35,103.90,126.11
587.85,103.90,126.11
588.35,103.90,126.11
588.85,104.00,126.11
589.35,103.90,126.11
589.85,103.90,126.11
590.35,103.90,126.11
590.85,103.90,126.11
591.35,105.90,126.11
591.85,103.90,126.11
592.35,103.90,126.11
592.85,104.00,126.11
593.35,102.00,126.11
593.85,103.90,126.11
594.35,103.90,126.11
594.85,103.90,126.11
595.35,103.90,126.11
595.86,103.90,126.11
596.36,103.90,126.11
596.86,101.90,126.11
597.36,103.90,126.11
597.86,103.90,126.11
598.36,103.90,126.11
598.86,101.90,126.11
599.36,103.90,126.11
599.86,103.90,126.11
600.36,101.90,126.11
600.86,103.90,126.11
601.36,103.90,126.11
