Elapsed Time (s),CPU Usage (%),Memory (MB)
271.16,97.90,50.16
271.66,99.90,50.16
272.17,99.80,50.16
272.67,99.90,50.16
273.17,99.90,50.16
273.67,99.90,50.16
274.17,99.90,50.16
274.67,99.90,50.16
275.17,102.00,50.16
275.67,103.90,50.16
276.17,101.90,50.16
276.67,102.00,50.16
277.17,101.90,50.16
277.67,103.90,50.16
278.17,103.90,50.16
278.67,101.90,50.16
279.17,103.90,50.16
279.67,103.90,50.16
280.17,101.90,50.16
280.67,103.90,50.16
281.17,101.90,50.16
281.67,103.90,50.16
282.17,103.90,50.16
282.67,101.90,50.16
283.17,103.90,50.16
283.67,103.90,50.16
284.17,101.90,50.16
