Elapsed Time (s),CPU Usage (%),Memory (MB)
0.10,0.00,43.97
0.20,199.50,48.54
0.30,99.70,50.67
0.40,109.80,50.25
0.50,109.70,50.51
0.60,109.70,48.88
0.70,109.70,50.00
0.80,109.70,50.00
0.90,109.80,49.23
1.00,99.80,50.00
1.10,119.70,48.88
1.20,109.70,50.25
1.30,99.70,49.23
1.40,119.70,50.51
1.50,99.80,49.23
