Elapsed Time (s),CPU Usage (%),Memory (MB)
51.90,101.90,50.42
52.40,103.90,50.42
52.90,101.90,50.42
53.40,102.00,50.42
53.90,103.90,50.42
54.40,101.90,50.42
54.90,103.90,50.42
55.40,101.90,50.42
55.91,103.90,50.42
56.41,102.00,50.42
56.91,101.90,50.42
57.41,103.90,50.42
57.91,101.90,50.42
58.41,103.90,50.42
58.91,101.90,50.42
59.41,103.90,50.42
59.91,101.90,50.42
60.41,103.90,50.42
60.91,101.90,50.42
61.41,103.90,50.42
61.91,103.90,50.42
62.41,101.90,50.42
62.91,103.90,50.42
63.41,101.90,50.42
63.91,103.90,50.42
64.41,101.90,50.42
64.91,103.90,50.42
65.41,102.00,50.42
65.91,103.90,50.42
66.41,101.90,50.42
66.91,103.90,50.42
67.41,102.00,50.42
67.91,103.90,50.42
68.41,101.90,50.42
68.91,101.90,50.42
69.41,103.90,50.42
69.91,101.90,50.42
70.41,103.90,50.42
70.91,101.90,50.42
71.41,103.90,50.42
71.91,101.90,50.42
72.41,103.90,50.42
72.91,101.90,50.42
73.41,103.90,50.42
73.91,101.90,50.42
74.42,103.90,50.42
74.92,101.90,50.42
75.42,101.90,50.42
75.92,103.90,50.42
76.42,101.90,50.42
76.92,103.90,50.42
77.42,101.90,50.42
77.92,103.90,50.42
78.42,102.00,50.42
79.85,103.90,50.42
80.35,101.90,50.42
80.85,103.90,50.42
81.35,103.90,50.42
81.85,101.90,50.42
82.35,104.00,50.42
82.85,101.90,50.42
83.36,103.90,50.42
83.86,101.90,50.42
84.36,103.90,50.42
84.86,102.00,50.42
85.36,104.00,50.42
85.86,101.90,50.42
86.36,101.90,50.42
86.86,103.90,50.42
87.36,101.90,50.42
87.86,103.90,50.42
88.36,101.90,50.42
88.86,103.90,50.42
89.36,102.00,50.42
89.86,101.90,50.42
90.36,103.90,50.42
90.86,101.90,50.42
91.36,104.00,50.42
91.86,101.90,50.42
92.36,104.00,50.42
92.86,101.90,50.42
93.36,103.90,50.42
93.86,101.90,50.42
94.36,102.00,50.42
94.86,103.90,50.42
95.36,101.90,50.42
95.86,103.90,50.42
96.36,102.00,50.42
96.86,104.00,50.42
97.36,102.00,50.42
97.86,104.00,50.42
98.36,102.00,50.42
98.86,103.90,50.42
99.36,101.90,50.42
99.86,103.90,50.42
100.36,103.90,50.42
100.86,101.90,50.42
101.36,103.90,50.42
101.86,101.90,50.42
102.36,103.90,50.42
102.87,102.00,50.42
103.37,103.90,50.42
103.87,101.90,50.42
104.37,104.00,50.42
104.87,101.90,50.42
105.37,103.90,50.42
105.87,101.90,50.42
106.37,103.90,50.42
106.87,101.90,50.42
107.37,101.90,50.42
107.87,103.90,50.42
108.37,101.90,50.42
108.87,103.90,50.42
109.37,101.90,50.42
109.87,103.90,50.42
110.37,101.90,50.42
110.87,103.90,50.42
111.37,102.00,50.42
112.81,101.90,50.42
113.31,103.90,50.42
113.81,101.90,50.42
114.31,103.90,50.42
114.81,101.90,50.42
115.31,104.00,50.42
115.81,101.90,50.42
116.31,103.90,50.42
116.81,101.90,50.42
117.31,103.90,50.42
117.81,101.90,50.42
118.31,101.90,50.42
118.81,103.90,50.42
119.31,101.90,50.42
119.81,103.90,50.42
120.31,103.90,50.42
120.81,103.90,50.42
121.31,102.00,50.42
121.81,101.90,50.42
122.31,103.90,50.42
122.81,101.90,50.42
123.31,103.90,50.42
123.81,102.00,50.42
124.31,103.90,50.42
124.81,101.90,50.42
125.31,102.00,50.42
125.81,104.00,50.42
126.31,101.90,50.42
126.81,103.90,50.42
127.32,102.00,50.42
127.82,103.90,50.42
128.32,101.90,50.42
128.82,103.90,50.42
129.32,101.90,50.42
129.82,104.00,50.42
130.32,102.00,50.42
130.82,103.90,50.42
131.32,102.00,50.42
131.82,103.90,50.42
132.32,101.90,50.42
132.82,101.90,50.42
133.32,104.00,50.42
133.82,101.90,50.42
134.32,103.90,50.42
134.82,101.90,50.42
135.32,104.00,50.42
135.82,102.00,50.42
136.32,103.90,50.42
136.82,101.90,50.42
137.32,103.90,50.42
137.82,101.90,50.42
138.32,101.90,50.42
138.82,104.00,50.42
139.32,103.90,50.42
139.82,104.00,50.42
140.32,101.90,50.42
140.82,103.90,50.42
141.32,102.00,50.42
141.82,104.00,50.42
142.32,102.00,50.42
142.82,104.00,50.42
143.32,101.90,50.42
143.82,102.00,50.42
144.32,104.00,50.42
144.82,102.00,50.42
146.26,104.00,50.42
146.76,102.00,50.42
147.26,103.90,50.42
147.76,101.90,50.42
148.26,103.90,50.42
148.76,102.00,50.42
149.26,104.00,50.42
149.76,102.00,50.42
150.26,101.90,50.42
150.76,103.90,50.42
151.26,101.90,50.42
151.76,103.90,50.42
152.27,101.90,50.42
152.77,104.00,50.42
153.27,101.90,50.42
153.77,101.90,50.42
154.27,103.90,50.42
154.77,101.90,50.42
155.27,103.90,50.42
155.77,101.90,50.42
156.27,103.90,50.42
156.77,101.90,50.42
157.27,101.90,50.42
157.77,103.90,50.42
158.27,101.90,50.42
158.77,103.90,50.42
159.27,102.00,50.42
159.77,105.90,50.42
160.27,101.90,50.42
160.77,103.90,50.42
161.27,101.90,50.42
161.77,103.90,50.42
162.27,101.90,50.42
162.77,104.00,50.42
163.27,101.90,50.42
163.77,102.00,50.42
164.27,104.00,50.42
164.77,101.90,50.42
165.27,103.90,50.42
165.77,101.90,50.42
166.27,103.90,50.42
166.77,101.90,50.42
167.27,103.90,50.42
167.77,101.90,50.42
168.27,103.90,50.42
168.77,101.90,50.42
169.27,102.00,50.42
169.77,103.90,50.42
170.27,102.00,50.42
170.77,103.90,50.42
171.27,102.00,50.42
171.78,103.90,50.42
172.28,102.00,50.42
172.78,103.90,50.42
173.28,101.90,50.42
173.78,103.90,50.42
174.28,101.90,50.42
174.78,101.90,50.42
175.28,104.00,50.42
175.78,101.90,50.42
176.28,102.00,50.42
176.78,103.90,50.42
177.28,101.90,50.42
177.78,103.90,50.42
179.21,103.90,50.42
179.71,101.90,50.42
180.21,101.90,50.42
180.71,103.90,50.42
181.21,101.90,50.42
