Elapsed Time (s),CPU Usage (%),Memory (MB)
18.55,109.60,142.67
18.65,119.70,152.98
18.75,109.70,158.00
18.85,99.70,165.54
18.95,109.70,185.19
19.05,109.70,126.77
19.15,109.70,126.77
19.25,109.80,126.77
19.35,109.70,126.77
19.45,99.80,126.77
19.55,109.70,126.77
19.65,109.70,126.77
19.75,109.70,126.77
19.85,109.70,126.77
19.96,109.70,126.77
20.06,109.70,126.77
20.16,109.80,126.77
20.26,109.80,126.77
20.36,119.70,126.77
20.46,99.80,126.77
20.56,109.80,126.77
20.66,119.70,126.77
20.76,109.80,126.77
20.86,109.70,158.00
20.96,99.70,142.67
21.06,109.70,149.19
21.16,109.70,139.13
21.26,109.60,135.08
21.36,109.70,142.67
21.46,109.70,150.72
21.56,109.70,161.03
21.66,109.60,165.54
21.76,109.60,165.54
21.86,99.60,180.93
21.96,109.60,196.26
22.06,119.60,135.08
22.16,109.60,142.67
22.26,99.60,150.46
22.36,109.60,158.00
22.46,109.70,165.54
22.56,109.60,180.93
22.66,109.60,154.98
22.76,99.60,152.98
22.86,119.60,180.93
22.96,99.60,158.00
23.06,109.60,158.00
23.16,109.70,166.57
23.26,109.60,185.19
23.37,109.60,190.98
23.47,109.70,196.26
23.57,109.60,126.77
23.67,119.60,135.08
23.77,109.70,142.67
23.87,99.70,147.19
23.97,109.60,158.00
24.07,119.60,165.54
24.17,99.70,179.13
24.27,109.70,188.46
24.37,109.70,134.70
24.47,109.70,135.08
24.57,109.70,126.77
24.67,109.70,126.77
24.77,109.80,126.77
24.87,109.70,126.77
24.97,109.70,126.77
25.07,99.80,126.77
25.17,109.80,126.77
25.27,109.70,126.77
25.37,109.70,126.77
25.47,109.70,126.77
25.57,109.80,126.77
25.67,109.80,126.77
25.77,99.70,126.77
25.87,109.80,126.77
25.97,109.80,126.77
26.07,109.80,126.77
26.17,109.80,126.77
26.27,109.80,126.77
26.37,109.80,126.77
26.47,99.80,165.28
26.57,119.70,150.46
26.67,109.70,158.00
29.71,99.80,167.08
29.81,119.70,187.69
29.91,99.70,196.26
30.01,109.70,133.08
30.11,109.70,142.67
30.21,109.60,150.46
30.31,119.60,158.00
30.41,109.70,165.54
30.51,109.70,150.46
30.61,109.60,158.00
30.71,99.60,165.54
30.81,119.50,169.08
30.91,109.70,181.19
31.01,99.70,196.26
31.11,109.70,126.77
31.21,109.70,135.08
31.31,109.70,137.13
31.41,109.70,142.67
31.51,109.60,150.46
31.61,109.70,158.00
31.71,109.70,165.54
31.81,99.70,180.93
31.91,109.70,196.26
32.01,109.70,127.54
32.11,119.60,139.13
32.21,109.70,142.67
32.32,99.70,150.46
32.42,109.60,158.00
32.52,109.60,158.00
32.62,109.70,142.67
32.72,109.70,150.98
32.82,99.70,158.00
32.92,119.60,165.54
33.02,99.70,126.77
33.12,109.80,126.77
33.22,109.80,126.77
33.32,109.80,126.77
33.42,109.70,126.77
33.52,109.70,126.77
33.62,119.70,126.77
33.72,109.70,126.77
33.82,109.80,126.77
33.92,109.80,126.77
34.02,109.70,126.77
34.12,99.80,126.77
34.22,109.70,126.77
34.32,109.80,126.77
34.42,109.70,126.77
34.52,109.70,126.77
34.62,99.80,126.77
34.72,109.80,126.77
34.82,109.70,126.77
34.92,109.70,133.08
35.02,109.70,141.38
35.12,109.50,149.19
35.22,109.70,158.00
35.32,109.60,165.54
35.42,109.70,177.13
35.52,99.60,183.19
35.62,99.50,180.93
35.73,99.40,173.33
35.83,99.60,166.82
35.93,99.60,165.54
36.03,99.60,165.54
36.13,99.60,163.03
36.23,99.70,158.00
36.33,99.70,154.98
36.43,99.70,150.21
36.53,109.60,142.67
36.63,99.70,142.67
36.73,109.50,142.67
36.83,89.60,141.38
36.93,109.60,196.26
37.03,89.60,150.46
37.13,99.70,147.19
37.23,99.70,142.67
37.33,99.60,142.67
37.43,99.70,142.67
37.53,99.70,142.67
37.63,109.70,150.72
37.73,109.60,158.00
37.83,99.70,165.54
37.93,119.60,183.19
38.03,109.60,196.26
38.13,109.60,135.08
38.23,109.60,135.08
38.33,99.70,142.67
38.43,109.70,150.46
38.53,119.70,158.00
38.64,99.70,126.77
38.74,109.70,126.77
38.84,109.80,126.77
38.94,109.80,126.77
39.04,109.70,126.77
39.14,109.70,126.77
39.24,109.80,126.77
39.34,109.70,126.77
39.44,99.80,126.77
39.54,109.70,126.77
39.64,109.80,126.77
39.74,109.80,126.77
39.84,109.80,126.77
39.94,109.80,126.77
40.04,109.80,126.77
40.14,99.80,126.77
40.24,109.80,126.77
40.34,119.70,126.77
40.44,109.80,126.77
40.54,109.70,126.77
40.64,109.60,128.31
40.74,109.70,142.67
40.84,109.60,150.46
40.94,109.70,158.00
41.04,109.60,165.54
41.14,109.60,180.93
41.24,99.70,196.26
41.34,109.60,135.08
41.44,119.70,142.67
41.54,109.70,147.19
41.64,99.70,196.26
41.74,109.60,196.26
41.84,109.60,126.77
41.94,109.60,135.08
42.04,109.60,142.67
42.14,109.60,150.46
42.25,99.60,158.00
42.35,109.60,165.54
42.45,119.70,180.93
42.55,99.40,196.26
42.65,109.40,196.26
42.75,119.50,127.28
42.85,99.70,137.13
42.95,109.60,129.08
43.05,109.70,134.70
43.15,109.70,131.08
43.25,109.70,142.16
43.35,119.70,149.95
43.45,99.70,158.00
43.55,109.70,163.03
43.65,109.70,158.00
43.75,119.60,131.08
43.85,99.60,171.08
43.95,109.60,166.05
44.05,99.70,187.19
44.15,119.60,194.98
44.25,109.70,126.77
44.35,109.70,126.77
44.45,109.80,126.77
44.55,109.80,126.77
44.65,109.80,126.77
44.75,99.80,126.77
44.85,109.80,126.77
44.95,109.70,126.77
45.05,109.80,126.77
45.15,109.70,126.77
45.25,109.70,126.77
45.35,109.80,126.77
45.45,109.80,126.77
45.55,99.80,126.77
45.65,109.80,126.77
45.76,109.70,126.77
45.86,109.70,126.77
45.96,109.70,126.77
46.06,109.70,158.00
46.16,109.70,142.67
46.26,109.70,152.98
46.36,99.70,161.03
46.46,119.70,177.13
46.56,109.70,196.26
46.66,109.60,196.26
46.76,99.60,196.26
46.86,109.60,126.77
46.96,129.50,135.08
47.06,99.70,142.67
47.16,109.70,149.19
47.26,109.70,158.00
47.36,109.70,161.03
47.46,99.70,171.08
47.56,109.70,188.46
47.66,119.60,196.26
47.76,109.70,128.82
47.86,99.80,141.13
47.96,109.70,192.98
48.06,109.70,126.77
48.16,109.60,137.13
48.26,109.70,142.67
48.36,109.70,158.00
48.46,109.70,165.54
48.56,99.70,179.13
48.66,119.60,196.26
48.76,109.70,126.77
48.86,109.60,139.13
48.96,99.70,142.67
49.07,119.70,150.98
49.17,99.80,158.00
49.27,109.70,165.54
49.37,109.60,185.19
49.47,109.60,196.26
49.57,109.50,131.08
49.67,109.70,126.77
49.77,109.70,126.77
49.87,109.70,126.77
49.97,109.80,126.77
50.07,99.70,126.77
50.17,109.80,126.77
50.27,109.70,126.77
50.37,119.60,126.77
50.47,109.80,126.77
50.57,99.80,126.77
50.67,109.70,126.77
50.77,109.70,126.77
50.87,109.80,126.77
50.97,109.80,126.77
51.07,109.70,126.77
51.17,109.70,126.77
51.27,109.70,126.77
51.37,99.80,126.77
51.47,109.80,126.77
51.57,119.70,196.26
51.67,109.70,181.13
51.77,99.70,135.08
51.87,109.60,142.67
51.97,109.70,145.19
52.07,109.70,158.00
52.17,109.60,165.54
52.27,109.60,165.54
52.37,109.60,165.54
52.47,99.70,165.54
52.57,119.70,173.08
52.68,99.50,165.54
52.78,109.70,177.13
52.88,109.70,188.46
52.98,109.60,196.26
53.08,99.70,133.08
53.18,119.60,142.41
53.28,109.70,135.08
53.38,99.70,142.67
53.48,119.60,152.98
53.58,99.70,161.03
53.68,109.70,173.33
53.78,119.50,188.46
53.88,119.60,134.70
53.98,99.70,135.08
54.08,109.70,142.67
54.18,109.70,150.46
54.28,99.70,158.00
54.38,119.60,169.08
54.48,109.70,187.19
54.58,99.70,126.77
54.68,99.70,175.13
54.78,119.70,158.00
54.88,109.70,171.08
54.98,109.70,188.46
55.08,99.70,126.77
55.18,109.70,126.77
55.28,109.80,126.77
55.38,109.80,126.77
55.48,109.70,126.77
55.58,109.80,126.77
55.68,109.70,126.77
55.78,109.70,126.77
55.88,109.80,126.77
55.98,99.80,126.77
56.08,109.70,126.77
56.19,109.80,126.77
56.29,109.80,126.77
56.39,109.80,126.77
56.49,109.80,126.77
56.59,109.80,126.77
56.69,109.70,126.77
56.79,109.70,126.77
56.89,99.70,126.77
56.99,119.70,131.08
57.09,109.60,158.00
57.19,109.70,165.54
57.29,99.70,180.93
57.39,109.70,179.13
57.49,119.60,158.00
57.59,109.60,152.98
57.69,109.70,159.03
57.79,109.70,177.13
57.89,109.70,195.74
57.99,109.70,127.28
58.09,109.70,142.67
58.19,109.70,145.19
58.29,109.70,158.00
58.39,99.70,165.54
58.49,109.70,183.19
58.59,119.70,196.26
58.69,109.60,135.08
58.79,99.70,142.67
58.89,109.70,150.46
58.99,109.70,158.00
59.09,109.70,173.08
59.19,109.70,150.46
59.29,99.70,158.00
59.39,109.70,165.54
59.49,109.70,180.93
59.59,109.70,196.26
59.70,109.70,129.08
59.80,109.70,142.16
59.90,109.70,145.19
60.00,109.70,158.00
60.10,99.70,165.54
60.20,109.50,180.93
60.30,119.60,196.26
60.40,99.70,135.08
60.50,109.70,142.67
60.60,119.60,126.77
60.70,99.70,126.77
60.80,109.70,126.77
60.90,119.70,126.77
61.00,109.80,126.77
61.10,109.80,126.77
61.20,109.80,126.77
61.30,99.80,126.77
61.40,109.70,126.77
61.50,109.70,126.77
61.60,109.70,126.77
61.70,109.70,126.77
61.80,109.70,126.77
61.90,109.80,126.77
64.75,99.80,126.77
64.85,109.80,126.77
64.95,109.80,126.77
65.05,109.80,126.77
65.15,119.70,126.77
65.25,99.70,158.00
65.35,109.70,141.13
65.45,99.70,145.19
65.55,109.60,157.48
65.65,119.70,165.54
65.75,109.70,180.16
65.85,109.70,190.98
65.95,99.70,126.77
66.05,109.60,135.08
66.15,119.60,142.67
66.25,99.70,145.19
66.35,109.60,142.67
66.45,109.70,157.48
66.55,99.70,163.03
66.65,119.70,175.13
66.75,109.70,192.98
66.86,99.70,126.77
66.96,109.70,139.13
67.06,109.70,142.67
67.16,109.70,156.98
67.26,109.70,165.54
67.36,119.60,180.93
67.46,109.70,196.26
67.56,99.80,133.08
67.66,119.60,142.67
67.76,109.60,149.19
67.86,109.60,158.00
67.96,99.60,165.54
68.06,109.60,180.93
68.16,109.60,196.26
68.26,119.60,196.26
68.36,99.70,196.26
68.46,109.70,127.28
68.56,109.70,126.77
68.66,109.70,135.59
68.76,99.70,142.67
68.86,119.70,126.77
68.96,109.70,126.77
69.06,109.70,126.77
69.16,109.80,126.77
69.26,109.70,126.77
69.36,109.70,126.77
69.46,109.70,126.77
69.56,109.70,126.77
69.66,99.80,126.77
69.76,109.70,126.77
69.86,109.70,126.77
69.96,109.70,126.77
70.06,109.60,126.77
70.16,109.80,126.77
70.26,109.70,126.77
70.36,109.70,126.77
70.47,99.80,126.77
70.57,109.70,126.77
70.67,109.80,126.77
70.77,109.70,188.46
70.87,109.70,190.98
70.97,119.60,188.72
71.07,109.70,181.13
71.17,99.70,135.08
71.27,119.60,142.67
71.37,109.70,150.98
71.47,109.60,163.03
71.57,99.70,175.13
71.67,109.60,188.46
71.77,99.60,187.19
71.87,99.70,180.93
71.97,109.60,177.13
72.07,89.60,173.33
72.17,99.60,173.33
72.27,99.70,173.08
72.37,109.70,181.19
72.47,109.70,196.26
72.57,109.60,180.93
72.67,109.60,158.00
72.77,109.70,165.54
72.87,99.70,150.98
72.97,99.80,126.77
73.07,119.70,135.08
73.17,99.70,142.67
73.27,109.70,152.98
73.37,109.70,161.03
73.47,109.70,175.13
73.57,109.60,196.26
73.68,109.60,126.77
73.78,109.60,135.08
73.88,109.60,127.02
73.98,99.70,126.77
74.08,109.70,135.08
74.18,129.60,142.67
74.28,109.60,150.46
74.38,109.70,158.00
74.48,109.70,126.77
74.58,109.70,126.77
74.68,99.70,126.77
74.78,109.70,126.77
74.88,109.70,126.77
74.98,109.80,126.77
75.08,109.70,126.77
75.18,109.80,126.77
75.28,109.80,126.77
75.38,99.80,126.77
75.48,109.80,126.77
75.58,109.80,126.77
75.68,109.80,126.77
75.78,109.80,126.77
75.88,109.70,126.77
75.98,109.70,126.77
76.08,109.80,126.77
76.18,109.70,126.77
76.28,99.80,126.77
76.38,109.70,135.08
76.48,109.70,141.13
76.58,109.60,142.93
76.68,109.70,152.98
76.78,109.70,163.03
76.88,109.70,169.08
76.98,109.60,188.46
77.08,109.60,126.77
77.18,99.60,135.08
77.28,109.70,142.67
77.39,119.60,150.46
77.49,99.60,158.00
77.59,109.70,165.54
77.69,109.70,180.93
77.79,119.70,190.98
77.89,109.60,126.77
77.99,109.70,127.79
78.09,109.70,136.10
78.19,99.70,145.19
78.29,119.60,158.00
78.39,109.60,165.54
78.49,99.70,179.38
78.59,109.70,188.46
78.69,109.60,126.77
78.79,109.60,135.08
78.89,109.60,142.67
78.99,109.70,158.00
79.09,109.70,165.03
79.19,99.70,180.93
79.29,119.60,190.98
79.39,109.70,126.77
79.49,99.70,150.46
79.59,109.70,157.74
79.69,109.70,159.03
79.79,119.60,165.54
79.89,99.70,177.13
79.99,109.70,126.77
80.09,109.70,126.77
80.19,109.80,126.77
80.29,109.70,126.77
80.39,109.70,126.77
80.49,109.80,126.77
80.59,109.80,126.77
80.69,109.80,126.77
80.79,99.80,126.77
80.89,109.70,126.77
81.00,109.80,126.77
81.10,109.70,126.77
81.20,109.70,126.77
81.30,109.70,126.77
81.40,109.80,126.77
81.50,109.70,126.77
81.60,109.80,126.77
81.70,109.70,126.77
81.80,109.70,157.74
81.90,119.70,136.62
82.00,99.70,145.19
82.10,109.60,158.00
82.20,109.60,165.54
82.30,99.70,180.93
82.40,119.60,195.48
82.50,109.70,127.54
82.60,99.70,135.08
82.70,109.70,142.67
82.80,109.70,150.46
82.90,119.70,158.00
