Elapsed Time (s),CPU Usage (%),Memory (MB)
42.68,101.90,66.91
43.18,101.90,66.91
43.68,103.90,66.91
44.18,102.00,66.91
44.68,102.00,66.91
45.18,101.90,66.91
45.68,101.90,66.91
46.18,101.90,66.91
46.68,101.90,66.91
47.18,101.90,66.91
47.68,101.90,66.91
48.18,102.00,66.91
48.68,101.90,66.91
49.18,102.00,66.91
49.68,101.90,66.91
50.18,101.90,66.91
50.68,101.90,66.91
51.18,102.00,66.91
51.68,101.90,66.91
52.18,101.90,66.91
52.68,101.90,66.91
53.18,102.00,66.91
53.68,102.00,66.91
54.18,101.90,66.91
54.69,103.90,66.91
55.19,102.00,66.91
55.69,101.90,66.91
56.19,101.90,66.91
56.69,101.90,66.91
57.19,101.90,66.91
57.69,101.90,66.91
58.19,102.00,66.91
58.69,101.90,66.91
59.19,101.90,66.91
60.35,101.90,66.91
60.85,102.00,66.91
61.35,101.90,66.91
61.85,102.00,66.91
62.35,101.90,66.91
62.85,101.90,66.91
63.35,102.00,66.91
63.85,101.90,66.91
64.35,101.90,66.91
64.85,101.90,66.91
65.35,101.90,66.91
65.85,103.90,66.91
66.35,101.90,66.91
66.85,101.90,66.91
67.35,101.90,66.91
67.85,101.90,66.91
68.35,102.00,66.91
68.85,102.00,66.91
69.35,101.90,66.91
69.85,102.00,66.91
70.35,102.00,66.91
70.85,101.90,66.91
71.35,101.90,66.91
71.85,101.90,66.91
72.35,101.90,66.91
72.85,101.90,66.91
73.35,104.00,66.91
73.85,101.90,66.91
74.35,102.00,66.91
74.85,102.00,66.91
75.35,102.00,66.91
75.85,102.00,66.91
76.35,101.90,66.91
76.86,101.90,66.91
77.36,101.90,66.91
77.86,101.90,66.91
78.36,102.00,66.91
78.86,102.00,66.91
79.36,102.00,66.91
79.86,102.00,66.91
80.36,102.00,66.91
80.86,101.90,66.91
81.36,101.90,66.91
81.86,101.90,66.91
82.36,101.90,66.91
82.86,101.90,66.91
83.36,101.90,66.91
83.86,102.00,66.91
84.36,101.90,66.91
84.86,101.90,66.91
85.36,101.90,66.91
85.86,101.90,66.91
86.36,101.90,66.91
86.86,101.90,66.91
87.36,101.90,66.91
87.86,101.90,66.91
88.36,101.90,66.91
88.86,103.90,66.91
89.36,101.90,66.91
89.86,102.00,66.91
90.36,101.90,66.91
90.86,102.00,66.91
91.36,101.90,66.91
91.86,101.90,66.91
92.36,101.90,66.91
93.52,103.90,66.91
94.02,101.90,66.91
94.52,101.90,66.91
95.02,101.90,66.91
95.52,101.90,66.91
96.02,101.90,66.91
96.52,102.00,66.91
97.02,101.90,66.91
97.52,101.90,66.91
98.02,101.90,66.91
98.52,101.90,66.91
99.03,101.90,66.91
99.53,102.00,66.91
100.03,101.90,66.91
100.53,101.90,66.91
101.03,101.90,66.91
101.53,102.00,66.91
102.03,101.90,66.91
102.53,101.90,66.91
103.03,101.90,66.91
103.53,102.00,66.91
104.03,101.90,66.91
104.53,102.00,66.91
105.03,101.90,66.91
105.53,102.00,66.91
106.03,101.90,66.91
106.53,101.90,66.91
107.03,101.90,66.91
107.53,101.90,66.91
108.03,102.00,66.91
108.53,101.90,66.91
109.03,101.90,66.91
109.53,102.00,66.91
110.03,101.90,66.91
110.53,101.90,66.91
111.03,101.90,66.91
111.53,101.90,66.91
112.03,103.90,66.91
112.53,101.90,66.91
113.03,101.90,66.91
113.53,101.90,66.91
114.03,101.90,66.91
114.53,101.90,66.91
115.03,101.90,66.91
115.53,101.90,66.91
116.03,101.90,66.91
116.53,101.90,67.00
117.03,102.00,67.00
117.54,101.90,67.00
118.04,101.90,67.00
118.54,101.90,67.00
119.04,101.90,67.00
119.54,102.00,67.00
120.04,101.90,67.00
120.54,101.90,67.00
121.04,101.90,67.00
121.54,101.90,67.00
122.04,101.90,67.00
122.54,101.90,67.00
123.04,102.00,67.00
123.54,101.90,67.00
124.04,101.90,67.00
124.54,101.90,67.00
125.04,101.90,67.00
126.20,101.90,67.00
126.70,101.90,67.00
127.20,101.90,67.00
127.70,101.90,67.00
128.20,101.90,67.00
128.70,101.90,67.00
129.20,101.90,67.00
129.70,104.00,67.00
130.20,101.90,67.00
130.70,102.00,67.00
131.20,103.90,67.00
131.70,101.90,67.00
132.21,101.90,67.00
132.71,102.00,67.00
133.21,101.90,67.00
133.71,101.90,67.00
134.21,101.90,67.00
134.71,101.90,67.00
135.21,101.90,67.00
135.71,102.00,67.00
136.21,102.00,67.00
136.71,102.00,67.00
137.21,102.00,67.00
137.71,101.90,67.00
138.21,101.90,67.00
138.71,101.90,67.00
139.21,101.90,67.00
139.71,102.00,67.00
140.21,101.90,67.00
140.71,101.90,67.00
141.21,101.90,67.00
141.71,101.90,67.00
142.21,101.90,67.00
142.71,101.90,67.00
143.21,101.90,67.00
143.71,101.90,67.00
144.21,101.90,67.00
144.71,102.00,67.00
145.21,101.90,67.00
145.71,102.00,67.00
146.21,101.90,67.00
146.71,101.90,67.00
147.21,101.90,67.00
147.71,102.00,67.00
148.21,101.90,67.00
148.71,101.90,67.00
149.21,101.90,67.00
149.71,103.90,67.00
150.21,101.90,67.00
150.72,102.00,67.00
151.22,102.00,67.00
151.72,103.90,67.00
152.22,102.00,67.00
152.72,101.90,67.00
153.22,102.00,67.00
153.72,102.00,67.00
154.22,101.90,67.00
154.72,101.90,67.00
155.22,101.90,67.00
155.72,102.00,67.00
156.22,101.90,67.00
156.72,102.00,67.00
157.22,101.90,67.00
157.72,102.00,67.00
158.88,101.90,67.00
159.38,101.90,67.00
159.88,101.90,67.00
160.38,102.00,67.00
160.88,101.90,67.00
161.38,101.90,67.00
161.88,101.90,67.00
162.38,102.00,67.00
162.88,101.90,67.00
163.38,101.90,67.00
163.88,101.90,67.00
164.38,101.90,67.00
164.88,101.90,67.00
165.38,102.00,67.00
165.88,102.00,67.00
166.38,102.00,67.00
166.88,101.90,67.00
167.38,101.90,67.00
167.88,101.90,67.00
168.39,101.90,67.00
168.89,101.90,67.00
169.39,103.90,67.00
169.89,101.90,67.00
170.39,102.00,67.00
170.89,102.00,67.00
171.39,101.90,67.00
171.89,101.90,67.00
172.39,102.00,67.00
172.89,101.90,67.00
173.39,101.90,67.00
173.89,102.00,67.00
174.39,102.00,67.00
174.89,102.00,67.00
175.39,102.00,67.00
175.89,101.90,67.00
176.39,101.90,67.00
176.89,103.90,67.00
177.39,101.90,67.00
177.89,101.90,67.00
178.39,102.00,67.00
178.89,101.90,67.00
179.39,101.90,67.00
179.89,101.90,67.00
180.39,101.90,67.00
180.89,101.90,67.00
181.39,101.90,67.00
181.89,101.90,67.00
182.39,101.90,67.00
182.89,101.90,67.00
183.39,101.90,67.00
183.89,101.90,67.00
184.39,101.90,67.00
184.89,101.90,67.00
185.39,102.00,67.00
185.89,101.90,67.00
186.39,101.90,67.00
186.90,101.90,67.00
187.40,103.90,67.00
187.90,101.90,67.00
188.40,101.90,67.00
188.90,101.90,67.00
189.40,101.90,67.00
189.90,101.90,67.00
190.40,102.00,67.00
190.90,101.90,67.00
192.06,101.90,67.00
192.56,102.00,67.00
193.06,101.90,67.00
193.56,101.90,67.00
194.06,101.90,67.00
194.56,101.90,67.00
195.06,101.90,67.00
195.56,101.90,67.00
196.06,101.90,67.00
196.56,101.90,67.00
197.06,101.90,67.00
197.56,101.90,67.00
198.06,101.90,67.00
198.57,101.90,67.00
199.07,101.90,67.00
199.57,104.00,67.00
200.07,101.90,67.00
200.57,101.90,67.00
201.07,101.90,67.00
201.57,101.90,67.00
202.07,101.90,67.00
202.57,101.90,67.00
203.07,101.90,67.00
203.57,101.90,67.00
204.07,101.90,67.00
204.57,101.90,67.00
205.07,101.90,67.00
205.57,101.90,67.00
206.07,103.90,67.00
206.57,101.90,67.00
207.07,102.00,67.00
207.57,101.90,67.00
208.07,101.90,67.00
208.57,101.90,67.00
209.07,101.90,67.00
209.57,101.90,67.00
210.07,101.90,67.00
210.57,102.00,67.00
211.07,101.90,67.00
211.57,102.00,67.00
212.07,101.90,67.00
212.57,102.00,67.00
213.07,101.90,67.00
213.57,101.90,67.00
214.07,101.90,67.00
214.57,101.90,67.00
215.07,101.90,67.00
215.57,101.90,67.00
216.07,101.90,67.00
216.57,103.90,67.00
217.07,102.00,67.00
217.58,101.90,67.00
218.08,101.90,67.00
218.58,101.90,67.00
219.08,101.90,67.00
219.58,101.90,67.00
220.08,101.90,67.00
220.58,101.90,67.00
221.08,101.90,67.00
221.58,101.90,67.00
222.08,101.90,67.00
222.58,101.90,67.00
223.08,102.00,67.00
223.58,101.90,67.00
224.74,103.90,67.00
225.24,101.90,67.00
225.74,102.00,67.00
226.24,101.90,67.00
226.74,101.90,67.00
227.24,101.90,67.00
227.75,102.00,67.00
228.25,102.00,67.00
228.75,102.00,67.00
229.25,102.00,67.00
229.75,101.90,67.00
230.25,101.90,67.00
230.75,101.90,67.00
231.25,101.90,67.00
231.75,101.90,67.00
232.25,101.90,67.00
232.75,101.90,67.00
233.25,101.90,67.00
233.75,101.90,67.00
234.25,101.90,67.00
234.75,101.90,67.00
235.25,101.90,67.00
235.75,101.90,67.00
236.25,101.90,67.00
236.75,102.00,67.00
237.25,101.90,67.00
237.75,101.90,67.00
238.25,101.90,67.00
238.75,101.90,67.00
239.25,101.90,67.00
239.75,101.90,67.00
240.25,101.90,67.00
240.75,101.90,67.00
241.25,104.00,67.00
241.75,101.90,67.00
242.25,101.90,67.00
242.75,101.90,67.00
243.25,102.00,67.00
243.75,103.90,67.00
244.25,101.90,67.00
244.75,101.90,67.00
245.25,101.90,67.00
245.75,101.90,67.00
246.26,101.90,67.00
246.76,101.90,67.00
247.26,101.90,67.00
247.76,101.90,67.00
248.26,102.00,67.00
248.76,101.90,67.00
249.26,102.00,67.00
249.76,101.90,67.00
250.26,101.90,67.00
250.76,101.90,67.00
251.26,101.90,67.00
251.76,102.00,67.00
252.26,102.00,67.00
252.76,101.90,67.00
253.26,101.90,67.00
253.76,101.90,67.00
254.26,101.90,67.00
254.76,101.90,67.00
255.26,101.90,67.00
255.76,101.90,67.00
256.26,101.90,67.00
256.76,102.00,67.00
257.92,101.90,67.00
258.42,102.00,67.00
258.92,101.90,67.00
259.42,101.90,67.00
259.92,101.90,67.00
260.42,101.90,67.00
260.92,101.90,67.00
261.42,101.90,67.00
261.92,101.90,67.00
262.42,101.90,67.00
262.92,103.90,67.00
263.42,101.90,67.00
263.92,101.90,67.00
264.42,102.00,67.00
264.93,101.90,67.00
265.43,101.90,67.00
265.93,101.90,67.00
266.43,102.00,67.00
266.93,101.90,67.00
267.43,102.00,67.00
267.93,101.90,67.00
268.43,102.00,67.00
268.93,101.90,67.00
269.43,101.90,67.00
269.93,101.90,67.00
270.43,101.90,67.00
270.93,102.00,67.00
271.43,101.90,67.00
271.93,101.90,67.00
272.43,101.90,67.00
272.93,101.90,67.00
273.43,102.00,67.00
273.93,101.90,67.00
274.43,101.90,67.00
274.93,101.90,67.00
275.43,101.90,67.00
275.93,101.90,67.00
276.43,101.90,67.00
276.93,102.00,67.00
277.43,101.90,67.00
277.93,103.90,67.00
278.43,101.90,67.00
278.93,101.90,67.00
279.43,101.90,67.00
279.93,101.90,67.00
280.43,101.90,67.00
280.93,102.00,67.00
281.43,101.90,67.00
281.93,103.90,67.00
282.43,101.90,67.00
282.93,101.90,67.00
283.43,101.90,67.00
283.94,101.90,67.00
284.44,101.90,67.00
284.94,101.90,67.00
285.44,101.90,67.00
285.94,101.90,67.00
286.44,101.90,67.00
286.94,102.00,67.00
287.44,102.00,67.00
287.94,101.90,67.00
288.44,99.90,67.00
288.94,101.90,67.00
289.44,101.90,67.00
290.59,101.90,67.00
291.09,101.90,67.00
291.59,102.00,67.00
292.09,101.90,67.00
292.59,101.90,67.00
293.09,101.90,67.00
293.59,101.90,67.00
294.09,101.90,67.00
294.59,101.90,67.00
295.09,102.00,67.00
295.59,101.90,67.00
296.09,102.00,67.00
296.59,101.90,67.00
297.09,101.90,67.00
297.59,101.90,67.00
298.09,101.90,67.00
298.59,101.90,67.00
299.09,101.90,67.00
299.59,101.90,67.00
300.10,101.90,67.00
300.60,103.90,67.00
301.10,101.90,67.00
301.60,101.90,67.00
302.10,101.90,67.00
302.60,101.90,67.00
303.10,102.00,67.00
303.60,102.00,67.00
304.10,101.90,67.00
304.60,101.90,67.00
305.10,101.90,67.00
305.60,101.90,67.00
306.10,101.90,67.00
306.60,101.90,67.00
307.10,102.00,67.00
307.60,101.90,67.00
308.10,101.90,67.00
308.60,101.90,67.00
309.10,101.90,67.00
309.60,101.90,67.00
310.10,101.90,67.00
310.60,101.90,67.00
311.10,101.90,67.00
311.60,101.90,67.00
312.10,102.00,67.00
312.60,101.90,67.00
313.10,101.90,67.00
313.60,101.90,67.00
314.10,101.90,67.00
314.60,101.90,67.00
315.10,101.90,67.00
315.60,101.90,67.00
316.10,102.00,67.00
316.60,101.90,67.00
317.10,101.90,67.00
317.60,101.90,67.00
318.10,101.90,67.00
318.61,101.90,67.00
319.11,103.90,67.00
319.61,101.90,67.00
320.11,101.90,67.00
320.61,99.90,67.00
321.11,101.90,67.00
321.61,101.90,67.00
322.11,101.90,67.00
322.61,101.90,67.00
323.74,101.90,67.00
324.24,102.00,67.00
324.74,102.00,67.00
325.24,102.00,67.00
325.74,101.90,67.00
326.24,101.90,67.00
326.74,102.00,67.00
327.24,100.00,67.00
327.74,101.90,67.00
328.24,103.90,67.00
328.74,101.90,67.00
329.24,101.90,67.00
329.74,101.90,67.00
330.24,101.90,67.00
330.74,101.90,67.00
331.24,101.90,67.00
331.74,101.90,67.00
332.24,101.90,67.00
332.74,101.90,67.00
333.24,101.90,67.00
333.75,101.90,67.00
334.25,102.00,67.00
334.75,101.90,67.00
335.25,101.90,67.00
335.75,101.90,67.00
336.25,101.90,67.00
336.75,101.90,67.00
337.25,102.00,67.00
337.75,102.00,67.00
338.25,103.90,67.00
338.75,102.00,67.00
339.25,101.90,67.00
339.75,101.90,67.00
340.25,101.90,67.00
340.75,101.90,67.00
341.25,102.00,67.00
341.75,101.90,67.00
342.25,101.90,67.00
342.75,101.90,67.00
343.25,101.90,67.00
343.75,101.90,67.00
344.25,101.90,67.00
344.75,101.90,67.00
345.25,101.90,67.00
345.75,101.90,67.00
346.25,101.90,67.00
346.75,101.90,67.00
347.25,101.90,67.00
347.75,101.90,67.00
348.25,99.90,67.00
348.75,101.90,67.00
349.25,101.90,67.00
349.75,101.90,67.00
350.25,101.90,67.00
350.75,101.90,67.00
351.26,101.90,67.00
351.76,101.90,67.00
352.26,101.90,67.00
352.76,101.90,67.00
353.26,101.90,67.00
353.76,99.90,67.00
354.26,101.90,67.00
354.76,101.90,67.00
355.26,103.90,67.00
356.39,101.90,67.00
356.89,102.00,67.00
357.39,102.00,67.00
357.89,101.90,67.00
358.39,101.90,67.00
358.89,99.90,67.00
359.39,101.90,67.00
359.89,101.90,67.00
360.39,101.90,67.00
360.89,102.00,67.00
361.39,101.90,67.00
361.89,102.00,67.00
362.39,101.90,67.00
362.89,101.90,67.00
363.39,101.90,67.00
363.89,100.00,67.00
364.39,102.00,67.00
364.89,101.90,67.00
365.39,101.90,67.00
365.89,101.90,67.00
366.39,101.90,67.00
366.89,101.90,67.00
367.39,101.90,67.00
367.89,101.90,67.00
368.39,101.90,67.00
368.89,99.90,67.00
369.39,102.00,67.00
369.89,101.90,67.00
370.39,101.90,67.00
370.89,101.90,67.00
371.39,101.90,67.00
371.89,101.90,67.00
372.39,101.90,67.00
372.90,101.90,67.00
373.40,102.00,67.00
373.90,99.90,67.00
374.40,103.90,67.00
374.90,101.90,67.00
375.40,102.00,67.00
375.90,105.90,67.00
376.40,109.90,67.00
376.90,111.90,67.00
377.40,111.90,67.00
377.90,110.00,67.00
378.40,107.90,67.00
378.90,101.90,67.00
379.40,102.00,67.00
379.90,101.90,67.00
380.40,102.00,67.00
380.90,101.90,67.00
381.40,101.90,67.00
381.90,101.90,67.00
382.40,101.90,67.00
382.90,101.90,67.00
383.40,101.90,67.00
383.90,101.90,67.00
384.40,101.90,67.00
384.90,101.90,67.00
385.40,101.90,67.00
385.90,101.90,67.00
386.40,101.90,67.00
386.90,101.90,67.00
387.40,101.90,67.00
387.90,102.00,67.37
388.40,101.90,67.37
389.74,102.00,67.37
390.24,101.90,67.37
390.74,101.90,67.37
391.24,101.90,67.37
391.74,101.90,67.37
392.24,101.90,67.37
392.74,101.90,67.37
393.24,101.90,67.37
393.74,102.00,67.37
394.24,103.90,67.37
394.74,101.90,67.37
395.24,101.90,67.37
395.74,102.00,67.37
396.25,101.90,67.37
396.75,103.90,67.37
397.25,101.90,67.37
397.75,102.00,67.37
398.25,101.90,67.37
398.75,101.90,67.37
399.25,101.90,67.37
399.75,102.00,67.37
400.25,101.90,67.37
400.75,101.90,67.37
401.25,101.90,67.37
401.75,101.90,67.37
402.25,101.90,67.37
402.75,101.90,67.37
403.25,102.00,67.37
403.75,101.90,67.37
404.25,102.00,67.37
404.75,101.90,67.37
405.25,101.90,67.37
405.75,101.90,67.37
406.25,101.90,67.37
406.75,101.90,67.37
407.25,101.90,67.37
407.75,101.90,67.37
408.25,102.00,67.37
408.75,101.90,67.37
409.25,102.00,67.37
409.75,101.90,67.37
410.25,103.90,67.37
410.75,101.90,67.37
411.25,101.90,67.37
411.75,101.90,67.37
412.25,103.90,67.37
412.75,101.90,67.37
413.25,101.90,67.37
413.75,101.90,67.37
414.26,102.00,67.37
414.76,101.90,67.37
415.26,101.90,67.37
415.76,101.90,67.37
416.26,101.90,67.37
416.76,101.90,67.37
417.26,101.90,67.37
417.76,101.90,67.37
418.26,101.90,67.37
418.76,101.90,67.37
419.26,101.90,67.37
419.76,101.90,67.37
420.26,101.90,67.37
420.76,101.90,67.37
421.26,103.90,67.37
422.43,102.00,67.37
422.93,101.90,67.37
423.43,101.90,67.37
423.93,101.90,67.37
424.43,101.90,67.37
424.93,101.90,67.37
425.43,101.90,67.37
425.93,101.90,67.37
426.43,101.90,67.37
426.93,101.90,67.37
427.43,101.90,67.37
427.93,101.90,67.37
428.43,101.90,67.37
428.93,101.90,67.37
429.43,101.90,67.37
429.93,102.00,67.37
430.43,101.90,67.37
430.93,101.90,67.37
431.43,103.90,67.37
431.93,101.90,67.37
432.43,101.90,67.37
432.93,101.90,67.37
433.43,103.90,67.37
433.93,102.00,67.37
434.44,101.90,67.37
434.94,101.90,67.37
435.44,101.90,67.37
435.94,102.00,67.37
436.44,101.90,67.37
436.94,101.90,67.37
437.44,101.90,67.37
437.94,101.90,67.37
438.44,101.90,67.37
438.94,101.90,67.37
439.44,102.00,67.37
439.94,101.90,67.37
440.44,101.90,67.37
440.94,101.90,67.37
441.44,103.90,67.37
441.94,102.00,67.37
442.44,101.90,67.37
442.94,101.90,67.37
443.44,101.90,67.37
443.94,101.90,67.37
444.44,101.90,67.37
444.94,101.90,67.37
445.44,101.90,67.37
445.94,101.90,67.37
446.44,101.90,67.37
446.94,101.90,67.37
447.44,101.90,67.37
447.94,101.90,67.37
448.44,104.00,67.37
448.94,101.90,67.37
449.44,103.90,67.37
449.94,101.90,67.37
450.44,101.90,67.37
450.94,101.90,67.37
451.44,101.90,67.37
451.95,101.90,67.37
452.45,101.90,67.37
452.95,101.90,67.37
453.45,101.90,67.37
453.95,101.90,67.37
454.45,101.90,67.37
455.63,101.90,67.37
456.13,101.90,67.37
456.63,101.90,67.37
457.13,101.90,67.37
457.63,102.00,67.37
458.13,101.90,67.37
458.63,101.90,67.37
459.13,103.90,67.37
459.63,101.90,67.37
460.13,101.90,67.37
460.63,101.90,67.37
461.13,101.90,67.37
461.63,102.00,67.37
462.13,101.90,67.37
462.63,102.00,67.37
463.13,101.90,67.37
463.63,101.90,67.37
464.13,101.90,67.37
464.63,101.90,67.37
465.13,101.90,67.37
465.63,101.90,67.37
466.14,101.90,67.37
466.64,101.90,67.37
467.14,101.90,67.37
467.64,101.90,67.37
468.14,101.90,67.37
468.64,105.90,67.37
469.14,101.90,67.37
469.64,101.90,67.37
470.14,102.00,67.37
470.64,101.90,67.37
471.14,101.90,67.37
471.64,101.90,67.37
472.14,101.90,67.37
472.64,102.00,67.37
473.14,101.90,67.37
473.64,101.90,67.37
474.14,101.90,67.37
474.64,101.90,67.37
475.14,101.90,67.37
475.64,101.90,67.37
476.14,103.90,67.37
476.64,101.90,67.37
477.14,102.00,67.37
477.64,101.90,67.37
478.14,102.00,67.37
478.64,101.90,67.37
479.14,101.90,67.37
479.64,101.90,67.37
480.14,101.90,67.37
480.64,101.90,67.37
481.14,102.00,67.37
481.64,101.90,67.37
482.14,101.90,67.37
482.64,101.90,67.37
483.14,102.00,67.37
483.64,99.90,67.37
484.14,101.90,67.37
484.65,101.90,67.37
485.15,99.90,67.37
485.65,101.90,67.37
486.15,102.00,67.37
486.65,101.90,67.37
487.15,101.90,67.37
488.29,101.90,67.37
488.79,101.90,67.37
489.29,99.90,67.37
489.79,101.90,67.37
490.29,101.90,67.37
490.79,101.90,67.37
491.29,101.90,67.37
491.79,101.90,67.37
492.29,101.90,67.37
492.79,101.90,67.37
493.29,101.90,67.37
493.79,102.00,67.37
494.29,101.90,67.37
494.80,101.90,67.37
495.30,101.90,67.37
495.80,101.90,67.37
496.30,101.90,67.37
496.80,102.00,67.37
497.30,101.90,67.37
497.80,101.90,67.37
498.30,103.90,67.37
498.80,101.90,67.37
499.30,101.90,67.37
499.80,101.90,67.37
500.30,101.90,67.37
500.80,101.90,67.37
501.30,101.90,67.37
501.80,102.00,67.37
502.30,103.90,67.37
502.80,101.90,67.37
503.30,101.90,67.37
503.80,101.90,67.37
504.30,101.90,67.37
504.80,103.90,67.37
505.30,103.90,67.37
505.80,101.90,67.37
506.30,101.90,67.37
506.80,101.90,67.37
507.30,101.90,67.37
507.80,101.90,67.37
508.30,101.90,67.37
508.80,103.90,67.37
509.30,101.90,67.37
509.80,101.90,67.37
510.30,101.90,67.37
510.80,101.90,67.37
511.30,101.90,67.37
511.80,101.90,67.37
512.31,103.90,67.37
512.81,101.90,67.37
513.31,101.90,67.37
513.81,101.90,67.37
514.31,101.90,67.37
514.81,101.90,67.37
515.31,101.90,67.37
515.81,101.90,67.37
516.31,101.90,67.37
516.81,101.90,67.37
517.31,103.90,67.37
517.81,101.90,67.37
518.31,101.90,67.37
518.81,101.90,67.37
519.31,101.90,67.37
519.81,101.90,67.37
520.31,101.90,67.37
521.45,101.90,67.37
521.95,103.90,67.37
522.45,101.90,67.37
522.95,101.90,67.37
523.45,101.90,67.37
523.95,101.90,67.37
524.45,101.90,67.37
524.95,101.90,67.37
525.45,101.90,67.37
525.95,101.90,67.37
526.45,101.90,67.37
526.95,101.90,67.37
527.45,101.90,67.37
527.95,101.90,67.37
528.45,101.90,67.37
528.96,101.90,67.37
529.46,101.90,67.37
529.96,101.90,67.37
530.46,101.90,67.37
530.96,101.90,67.37
531.46,103.90,67.37
531.96,101.90,67.37
532.46,101.90,67.37
532.96,101.90,67.37
533.46,101.90,67.37
533.96,101.90,67.37
534.46,101.90,67.37
534.96,101.90,67.37
535.46,103.90,67.37
535.96,101.90,67.37
536.46,101.90,67.37
536.96,101.90,67.37
537.46,103.90,67.37
537.96,101.90,67.37
538.46,101.90,67.37
538.96,101.90,67.37
539.46,101.90,67.37
539.96,101.90,67.37
540.46,101.90,67.37
540.96,102.00,67.37
541.46,101.90,67.37
541.96,101.90,67.37
542.46,101.90,67.37
542.96,103.90,67.37
543.46,101.90,67.37
543.97,101.90,67.37
544.47,101.90,67.37
544.97,101.90,67.37
545.47,101.90,67.37
545.97,101.90,67.37
546.47,101.90,67.37
546.97,101.90,67.37
547.47,101.90,67.37
547.97,101.90,67.37
548.47,101.90,67.37
548.97,101.90,67.37
549.47,102.00,67.37
549.97,103.90,67.37
550.47,101.90,67.37
550.97,101.90,67.37
551.47,103.90,67.37
551.97,101.90,67.37
552.47,102.00,67.37
552.97,101.90,67.37
554.21,101.90,67.37
554.71,101.90,67.37
555.21,102.00,67.37
555.71,101.90,67.37
556.21,101.90,67.37
556.71,101.90,67.37
557.21,101.90,67.37
557.72,101.90,67.37
558.22,101.90,67.37
558.72,101.90,67.37
559.22,101.90,67.37
559.72,101.90,67.37
560.22,101.90,67.37
560.72,101.90,67.37
561.22,101.90,67.37
561.72,101.90,67.37
562.22,101.90,67.37
562.72,103.90,67.37
563.22,101.90,67.37
563.72,101.90,67.37
564.22,101.90,67.37
564.72,101.90,67.37
565.22,101.90,67.37
565.72,101.90,67.37
566.22,102.00,67.37
566.72,101.90,67.37
567.22,101.90,67.37
567.72,101.90,67.37
568.22,101.90,67.37
568.72,101.90,67.37
569.22,101.90,67.37
569.72,101.90,67.37
570.22,103.90,67.37
570.72,101.90,67.37
571.22,103.90,67.37
571.72,101.90,67.37
572.22,101.90,67.37
572.72,101.90,67.37
573.22,102.00,67.37
573.72,101.90,67.37
574.22,102.00,67.37
574.72,101.90,67.37
575.22,101.90,67.37
575.73,101.90,67.37
576.23,101.90,67.37
576.73,101.90,67.37
577.23,103.90,67.37
577.73,101.90,67.37
578.23,101.90,67.37
578.73,101.90,67.37
579.23,101.90,67.37
579.73,101.90,67.37
580.23,101.90,67.37
580.73,101.90,67.37
581.23,101.90,67.37
581.73,101.90,67.37
582.23,101.90,67.37
582.73,101.90,67.37
583.23,101.90,67.37
583.73,101.90,67.37
584.23,101.90,67.37
584.73,101.90,67.37
585.23,103.90,67.37
585.73,101.90,67.37
586.23,101.90,67.37
587.42,101.90,67.37
587.92,101.90,67.37
588.42,103.90,67.37
588.92,101.90,67.37
589.42,101.90,67.37
589.92,101.90,67.37
590.42,101.90,67.37
590.92,101.90,67.37
591.42,101.90,67.37
591.92,101.90,67.37
592.42,101.90,67.37
592.92,101.90,67.37
593.42,101.90,67.37
