Elapsed Time (s),CPU Usage (%),Memory (MB)
16.45,109.80,126.61
16.55,109.70,126.61
16.65,109.70,126.61
16.75,109.80,126.61
16.85,109.80,126.61
16.95,109.80,126.61
17.05,109.80,126.61
17.15,119.80,126.61
17.25,109.70,126.61
17.35,99.70,134.91
17.45,109.70,187.91
17.55,109.70,195.96
17.65,109.70,134.91
17.75,109.70,143.48
17.85,109.70,157.77
17.95,109.70,172.33
18.05,109.70,195.96
18.15,109.70,134.91
18.25,109.60,142.45
18.35,109.70,157.53
18.45,109.60,157.77
18.55,99.70,167.57
18.65,109.70,188.69
18.75,109.70,126.86
18.85,109.60,142.45
21.10,109.60,149.48
21.20,109.70,157.77
21.30,99.70,169.57
21.40,119.70,193.46
21.50,109.70,126.61
21.60,109.70,135.43
21.70,99.70,172.07
21.80,119.60,188.43
21.90,109.70,126.61
22.00,109.70,126.61
22.10,99.70,126.61
22.20,109.70,126.61
22.30,109.70,126.61
22.40,109.80,126.61
22.50,109.70,126.61
22.61,109.80,126.61
22.71,109.70,126.61
22.81,109.80,126.61
22.91,119.70,126.61
23.01,99.80,126.61
23.11,109.80,126.61
23.21,109.80,126.61
23.31,109.70,126.61
23.41,109.70,126.61
23.51,109.70,126.61
23.61,109.70,126.61
23.71,99.70,139.43
23.81,119.60,175.36
23.91,109.60,195.96
24.01,99.70,126.86
24.11,109.70,142.45
24.21,109.60,150.24
24.31,109.70,157.77
24.41,109.70,173.36
24.51,109.70,195.96
24.61,109.70,127.38
24.71,109.70,134.91
24.81,109.70,142.45
24.91,109.70,157.77
25.01,99.70,165.57
25.11,109.60,188.43
25.21,119.70,126.61
25.31,99.70,137.43
25.41,109.70,147.48
25.51,109.60,157.77
25.61,109.60,171.81
25.71,99.80,193.46
25.81,119.60,126.61
25.91,99.70,179.36
26.01,109.70,195.96
26.12,109.70,126.61
26.22,109.70,126.61
26.32,109.70,126.61
26.42,119.60,126.61
26.52,99.70,126.61
26.62,109.60,126.61
26.72,109.60,126.61
26.82,109.60,126.61
26.92,109.60,126.61
27.02,109.60,126.61
27.12,119.70,126.61
27.22,109.80,126.61
27.32,99.80,126.61
27.42,109.80,126.61
27.52,109.80,126.61
27.62,109.80,126.61
27.72,109.80,126.61
27.82,109.80,126.61
27.92,109.70,126.61
28.02,99.70,157.77
28.12,109.70,141.93
28.22,119.70,147.48
28.32,99.70,150.75
28.42,109.70,157.77
28.52,109.70,165.57
28.62,109.70,180.64
28.72,109.70,195.96
28.82,99.70,180.97
28.92,119.70,127.38
29.02,109.70,139.43
29.12,99.70,149.48
29.22,109.70,157.77
29.32,119.60,165.57
29.42,99.70,188.43
29.52,109.60,126.61
29.63,109.70,142.45
29.73,109.70,149.48
29.83,109.70,157.77
29.93,119.50,165.57
30.03,109.70,188.43
30.13,99.70,126.61
30.23,109.70,135.43
30.33,119.70,143.22
30.43,109.70,126.61
30.53,99.80,126.61
30.63,109.70,126.61
30.73,109.70,126.61
30.83,109.70,126.61
30.93,109.80,126.61
31.03,109.70,126.61
31.13,109.80,126.61
31.23,109.80,126.61
31.33,109.80,126.61
31.43,99.80,126.61
31.53,109.70,126.61
31.63,109.80,126.61
31.73,109.80,126.61
31.83,109.70,126.61
31.93,109.80,126.61
32.03,109.80,126.61
32.13,99.80,126.61
32.23,119.70,150.24
32.33,99.70,134.14
32.43,109.70,142.45
32.53,109.70,150.24
32.63,109.70,157.77
32.73,109.60,165.57
32.83,109.60,180.89
32.93,109.70,193.46
33.03,109.70,127.38
33.13,99.70,142.45
33.23,119.70,151.53
33.33,99.70,165.57
33.44,109.70,177.36
33.54,119.70,187.91
33.64,119.50,195.96
33.74,99.70,134.65
33.84,109.70,134.91
33.94,109.70,142.70
34.04,109.70,157.77
34.14,109.60,165.57
34.24,109.60,188.43
34.34,99.80,172.33
34.44,109.70,165.57
34.54,99.70,180.64
34.64,109.70,126.61
34.74,119.70,126.61
34.84,109.80,126.61
34.94,109.80,126.61
35.04,109.80,126.61
35.14,109.70,126.61
35.24,109.70,126.61
35.34,109.70,126.61
35.44,109.80,126.61
35.54,99.80,126.61
35.64,109.70,126.61
35.74,109.80,126.61
35.84,109.70,126.61
35.94,109.70,126.61
36.04,99.80,126.61
36.14,109.70,126.61
36.24,109.70,126.61
36.34,109.70,126.61
36.44,99.70,129.38
36.54,119.60,157.77
36.64,109.70,165.57
36.74,109.60,188.43
36.84,99.70,126.61
36.94,109.70,133.38
37.04,109.70,142.45
37.15,109.60,150.24
37.25,109.60,157.77
37.35,119.60,173.10
37.45,109.70,193.46
37.55,99.70,126.86
37.65,119.60,142.45
37.75,109.60,150.24
37.85,109.60,157.77
37.95,99.60,165.57
38.05,109.60,180.64
38.15,109.70,195.96
38.25,109.70,133.38
38.35,109.70,142.45
38.45,109.70,157.53
38.55,109.70,157.77
38.65,109.70,150.24
38.75,99.70,165.57
38.85,109.80,126.61
38.95,109.80,126.61
39.05,109.70,126.61
39.15,109.70,126.61
39.25,109.70,126.61
39.35,109.70,126.61
39.45,109.70,126.61
39.55,109.70,126.61
39.65,99.80,126.61
39.75,109.80,126.61
39.85,109.80,126.61
39.95,109.80,126.61
40.05,109.70,126.61
40.15,109.80,126.61
40.25,109.70,126.61
40.35,109.70,126.61
40.45,99.70,126.61
40.55,109.70,126.61
40.65,109.70,126.61
40.76,119.60,195.96
40.86,99.70,133.62
40.96,109.70,142.45
41.06,119.60,142.45
41.16,109.70,157.77
41.26,119.60,165.57
41.36,99.70,188.43
41.46,109.70,127.38
41.56,109.70,142.45
41.66,109.70,157.53
41.76,109.50,165.57
41.86,99.70,187.41
41.96,119.60,126.61
42.06,99.70,137.43
42.16,109.70,149.72
42.26,109.60,157.77
42.36,109.60,169.57
42.46,109.70,195.46
42.56,109.70,129.38
42.66,109.70,142.45
42.76,109.70,150.24
42.86,99.70,189.46
42.96,109.70,195.96
43.06,109.70,126.61
43.16,109.80,126.61
43.26,109.80,126.61
43.36,109.80,126.61
43.46,109.70,126.61
43.56,99.80,126.61
43.66,109.70,126.61
43.76,109.70,126.61
43.86,109.70,126.61
43.96,109.80,126.61
44.06,109.80,126.61
44.16,109.80,126.61
44.26,109.70,126.61
44.36,99.70,126.61
44.47,109.60,126.61
44.57,119.70,126.61
44.67,109.80,126.61
44.77,119.60,126.61
44.87,109.70,126.61
44.97,99.80,153.53
45.07,99.70,134.91
45.17,119.70,141.43
45.27,99.70,142.96
45.37,109.70,157.77
45.47,119.60,165.57
45.57,99.70,175.36
45.67,109.60,165.57
45.77,109.50,165.57
45.87,99.60,180.64
45.97,119.50,195.96
46.07,109.60,134.91
46.17,109.70,142.45
46.27,99.70,155.53
46.37,109.60,165.57
46.47,109.60,180.89
46.57,109.60,195.96
46.67,109.60,133.62
46.77,109.60,139.43
46.87,99.70,142.45
46.97,119.60,157.77
47.07,109.60,157.77
47.17,99.60,163.57
47.27,109.50,173.10
47.37,109.70,126.61
47.47,109.80,126.61
47.58,109.80,126.61
47.68,109.70,126.61
47.78,109.80,126.61
47.88,119.70,126.61
47.98,99.70,126.61
48.08,109.70,126.61
48.18,109.80,126.61
48.28,109.70,126.61
48.38,119.70,126.61
48.48,109.80,126.61
48.58,109.80,126.61
48.68,109.80,126.61
48.78,99.80,126.61
48.88,109.70,126.61
48.98,109.70,126.61
49.08,109.70,126.61
49.18,99.80,131.38
49.28,119.60,157.77
49.38,109.60,165.57
49.48,99.60,188.43
49.58,109.60,189.48
49.68,109.70,134.91
49.78,119.60,142.70
49.88,99.70,157.77
49.98,109.60,165.57
50.08,109.60,185.41
50.18,99.60,126.61
50.28,119.60,137.43
50.38,109.70,134.91
50.48,109.70,134.39
50.58,99.60,134.39
50.68,109.60,139.43
50.78,109.70,149.98
50.88,109.70,157.77
50.98,109.70,173.10
51.09,109.60,195.96
51.19,109.60,129.38
51.29,109.60,169.57
51.39,99.70,147.48
51.49,129.50,157.77
51.59,99.70,160.54
51.69,109.60,180.64
51.79,109.70,126.61
51.89,109.70,126.61
51.99,99.80,126.61
52.09,109.70,126.61
52.19,109.80,126.61
52.29,109.70,126.61
52.39,109.70,126.61
52.49,109.80,126.61
52.59,119.70,126.61
52.69,109.80,126.61
52.79,109.80,126.61
52.89,99.80,126.61
52.99,109.80,126.61
53.09,109.80,126.61
53.19,109.80,126.61
56.22,109.80,126.61
56.32,109.80,126.61
56.42,109.80,126.61
56.52,99.70,160.80
56.63,99.70,142.45
56.73,99.70,142.45
56.83,109.60,145.48
56.93,99.70,142.45
57.03,99.70,145.48
57.13,99.70,150.24
57.23,109.70,150.24
57.33,99.70,157.77
57.43,99.70,157.77
57.53,109.60,157.77
57.63,99.60,157.77
57.73,99.70,157.77
57.83,109.60,157.77
57.93,109.60,157.77
58.03,99.70,150.24
58.13,99.60,142.45
58.23,99.70,134.91
58.33,99.70,134.91
58.43,109.60,134.91
58.53,99.70,142.45
58.63,109.60,131.38
58.73,99.70,133.88
58.83,99.70,134.91
58.93,99.60,134.91
59.03,99.70,126.61
59.13,99.70,126.61
59.23,109.70,126.61
59.33,99.80,126.61
59.43,99.80,126.61
59.53,99.80,126.61
59.63,109.80,126.61
59.73,99.80,126.61
59.83,99.70,126.61
59.94,99.80,126.61
60.04,109.70,126.61
60.14,109.70,126.61
60.24,99.80,126.61
60.34,99.70,126.61
60.44,109.70,126.61
60.54,99.80,126.61
60.64,99.80,126.61
60.74,99.70,126.61
60.84,99.70,126.61
60.94,99.70,126.61
61.04,109.70,165.57
61.14,99.70,150.24
61.24,99.60,150.50
61.34,109.60,157.77
61.44,99.60,157.77
61.54,99.70,163.57
61.64,109.70,161.32
61.74,109.70,157.77
61.84,99.70,165.57
61.94,99.70,161.06
62.04,99.70,165.57
62.14,99.60,165.57
62.24,109.60,172.59
62.34,99.70,173.10
62.44,99.70,165.57
62.54,109.60,165.57
62.64,99.70,169.57
62.74,99.70,172.33
62.84,99.70,180.64
62.94,99.60,187.66
63.04,109.60,191.46
63.14,99.60,179.61
63.25,99.60,180.64
63.35,99.60,180.64
63.45,99.70,188.43
63.55,109.70,126.61
63.65,99.70,126.61
63.75,99.70,126.61
63.85,109.70,126.61
63.95,99.70,126.61
64.05,99.70,126.61
64.15,99.70,126.61
64.25,109.60,126.61
64.35,99.80,126.61
64.45,99.70,126.61
64.55,109.70,126.61
64.65,109.70,126.61
64.75,109.70,126.61
64.85,99.80,126.61
64.95,99.80,126.61
65.05,99.70,126.61
65.15,109.70,126.61
65.25,99.70,126.61
65.35,99.70,126.61
65.45,109.70,126.61
65.55,89.70,134.91
65.65,109.60,134.91
65.75,99.70,142.19
65.85,109.70,142.45
65.95,99.70,145.48
66.05,99.70,149.48
66.15,99.70,151.53
66.25,99.70,157.77
66.35,109.70,157.77
66.45,99.70,161.06
66.55,99.60,161.32
66.66,99.60,160.80
66.76,109.70,165.57
66.86,109.60,165.57
66.96,99.60,165.57
67.06,99.60,172.84
67.16,99.60,177.36
67.26,99.60,180.64
67.36,99.70,188.43
67.46,109.60,193.46
67.56,99.50,195.96
67.66,109.60,142.19
67.76,99.70,142.45
67.86,99.70,142.45
67.96,99.70,142.45
68.06,109.70,126.61
68.16,99.70,126.61
68.26,99.80,126.61
68.36,109.70,126.61
68.46,99.70,126.61
68.56,99.70,126.61
68.66,99.70,126.61
68.76,109.70,126.61
68.86,99.80,126.61
68.96,109.70,126.61
69.06,99.70,126.61
69.16,99.80,126.61
69.26,109.70,126.61
69.36,99.80,126.61
69.46,99.80,126.61
69.56,99.70,126.61
69.66,109.80,126.61
69.76,99.70,126.61
69.86,99.70,126.61
69.97,109.70,129.38
70.07,89.70,150.24
70.17,109.60,150.24
70.27,99.70,155.53
70.37,99.70,157.77
70.47,99.70,160.80
70.57,99.70,161.57
70.67,109.60,165.57
70.77,99.60,165.57
70.87,109.70,175.36
70.97,99.70,180.64
71.07,99.70,188.43
71.17,109.60,191.46
71.27,99.60,195.96
71.37,99.60,195.96
71.47,99.70,191.46
71.57,99.60,183.41
71.67,99.60,188.17
71.77,99.60,185.41
71.87,99.60,185.41
71.97,109.60,180.89
72.07,89.60,157.77
72.17,99.50,126.61
72.27,99.50,157.98
72.37,99.60,195.96
72.47,99.70,126.61
72.57,109.60,126.61
72.67,109.70,126.61
72.77,109.70,126.61
72.87,109.70,126.61
72.98,109.70,126.61
73.08,99.80,126.61
73.18,109.80,126.61
73.28,109.70,126.61
73.38,109.80,126.61
73.48,109.70,126.61
73.58,109.70,126.61
73.68,119.70,126.61
73.78,99.80,126.61
73.88,109.80,126.61
73.98,109.80,126.61
74.08,109.70,126.61
74.18,99.80,126.61
74.28,109.80,126.61
74.38,99.70,137.43
74.48,109.70,180.12
74.58,129.60,195.96
74.68,99.70,127.12
74.78,109.70,141.67
74.88,109.60,150.24
74.98,119.60,157.77
75.08,99.70,165.57
75.18,109.60,188.43
75.28,109.60,126.61
75.38,109.70,141.93
75.48,99.70,150.24
75.58,109.60,160.03
75.68,109.60,179.36
75.78,119.60,195.96
75.88,99.70,134.91
75.98,109.70,142.45
76.08,109.70,157.77
76.18,109.60,165.57
76.28,109.60,183.41
76.38,109.70,126.61
76.48,109.70,173.36
76.59,99.70,169.57
76.69,119.70,189.46
76.79,99.70,126.61
76.89,109.80,126.61
76.99,109.80,126.61
77.09,109.70,126.61
77.19,109.80,126.61
77.29,109.80,126.61
77.39,109.70,126.61
77.49,99.80,126.61
77.59,109.70,126.61
77.69,109.80,126.61
77.79,109.80,126.61
77.89,109.80,126.61
77.99,109.80,126.61
78.09,109.70,126.61
78.19,109.80,126.61
78.29,109.70,126.61
78.39,119.70,126.61
78.49,109.80,126.61
78.59,99.70,126.61
78.69,109.70,150.24
78.79,109.70,157.77
78.89,109.70,171.57
78.99,99.70,195.46
79.09,109.70,129.38
79.19,119.70,142.45
79.29,99.70,151.27
79.39,109.70,165.57
79.49,109.60,181.15
79.59,109.60,195.96
79.69,109.60,134.91
79.79,109.60,142.45
79.89,109.70,155.53
79.99,109.70,165.57
80.09,99.70,171.81
80.19,109.70,193.46
80.30,119.70,133.38
80.40,99.70,142.45
80.50,109.70,150.24
80.60,109.70,157.77
80.70,109.70,169.57
80.80,99.80,157.77
80.90,119.70,165.57
81.00,109.70,126.61
81.10,109.80,126.61
81.20,99.80,126.61
81.30,109.80,126.61
81.40,109.70,126.61
81.50,109.80,126.61
81.60,109.80,126.61
81.70,109.80,126.61
81.80,109.80,126.61
81.90,109.80,126.61
82.00,109.70,126.61
82.10,109.80,126.61
82.20,109.80,126.61
82.30,109.80,126.61
82.40,119.70,126.61
82.50,109.80,126.61
82.60,109.80,126.61
82.70,99.70,126.61
82.80,109.70,126.61
82.90,109.70,134.91
83.00,109.60,142.45
83.10,109.60,150.24
83.20,109.50,157.77
83.30,109.60,165.57
83.40,99.70,188.43
83.50,109.70,126.61
83.60,119.70,134.91
83.70,99.70,142.45
83.80,109.70,157.77
83.90,109.60,165.57
84.00,109.70,193.46
84.10,109.70,131.38
84.21,99.70,142.45
84.31,119.70,153.53
84.41,109.60,165.57
84.51,109.70,183.41
84.61,99.70,126.61
84.71,109.70,141.67
84.81,109.70,149.72
84.91,109.70,157.77
85.01,109.70,165.57
85.11,109.60,175.36
85.21,99.70,126.61
85.31,109.70,126.61
85.41,109.70,126.61
85.51,119.70,126.61
85.61,109.60,126.61
85.71,119.60,126.61
85.81,109.60,126.61
85.91,109.70,126.61
86.01,109.70,126.61
86.11,99.70,126.61
86.21,109.70,126.61
86.31,109.70,126.61
86.41,109.80,126.61
86.51,109.70,126.61
86.61,109.70,126.61
86.71,109.80,126.61
86.81,99.80,126.61
86.91,109.80,126.61
87.01,109.70,126.61
87.11,99.70,150.24
87.21,119.70,126.61
87.31,109.60,134.91
87.41,99.70,142.45
87.51,109.70,153.53
87.61,109.60,165.57
87.71,119.60,180.64
87.82,99.70,195.96
87.92,109.60,126.61
88.02,109.60,141.43
88.12,99.70,142.70
88.22,119.60,157.77
88.32,109.60,167.57
88.42,99.70,188.43
90.40,119.70,126.86
90.50,109.70,142.45
90.60,109.70,151.53
90.70,99.70,163.57
90.80,109.70,180.64
90.90,119.60,195.96
91.00,109.50,181.41
91.10,109.70,187.66
91.20,109.70,126.61
91.30,109.70,134.91
91.40,99.70,126.61
91.50,109.80,126.61
91.60,109.80,126.61
91.70,109.80,126.61
91.80,109.80,126.61
91.90,109.80,126.61
92.00,109.70,126.61
92.10,109.70,126.61
92.20,109.80,126.61
92.30,109.80,126.61
92.40,109.80,126.61
92.50,109.70,126.61
92.60,109.70,126.61
92.70,109.80,126.61
92.80,109.80,126.61
92.90,99.80,126.61
93.00,109.70,126.61
93.10,99.80,126.61
93.20,109.70,142.45
93.30,109.60,167.57
93.40,109.60,177.36
93.50,109.60,173.36
93.60,109.70,175.36
93.70,109.70,188.43
93.80,99.70,175.36
93.90,119.60,172.07
94.01,109.70,173.10
94.11,99.70,175.36
94.21,109.60,180.64
94.31,109.60,188.43
94.41,109.70,189.46
94.51,109.60,195.96
94.61,109.70,127.38
94.71,109.70,134.91
94.81,119.60,134.14
94.91,109.70,137.43
95.01,109.70,142.45
95.11,99.70,150.24
95.21,109.70,165.57
95.31,109.50,157.77
95.41,109.60,134.91
95.51,109.70,142.19
95.61,109.70,139.43
95.71,99.70,50.85
